Cohort;Name;Site;Type;Year;act-lo;act-up;area-per-cap;cap-lo;cap-up;depreciation;detail;fix-cost;geometry;heatmax;heatupcost;hotstart;inst-cap;inv-cost;lambda;lifetime;max-grad;maxdeltaT;min-fraction;on-off;pdt;pot;precaponline;preheat;prepow;prestate;pretemp;rd;rdmax;reserve-cost;ru;rumax;sd;start-cost;su;var-cost;wacc;year_mu;year_stdev;eff;effmin;cotwo
1995,0;Bioenergy_64;CL04;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.84583333333333 48.25833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_65;CL06;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.63333333333333 47.4625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_66;CL01;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.12083333333333 46.5375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2004,0;Bioenergy_67;CL00;Bioenergy;2004,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.94583333333333 47.04583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_68;CL04;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.44166666666667 47.8625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2007,0;Bioenergy_69;CL06;Bioenergy;2007,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.6125 47.4625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1994,0;Bioenergy_70;CL02;Bioenergy;1994,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.15833333333333 46.92083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_71;CL00;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.575 47.00416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_72;CL02;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.6625 46.95833333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_73;CL00;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.41666666666667 47.26666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_74;CL03;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.41666666666667 47.00833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_75;CL01;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.14166666666667 47.01666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_76;CL00;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.05 47.13333333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_77;CL00;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.93333333333333 47.07916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_78;CL01;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.84166666666667 46.9);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_79;CL00;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.0125 47.49166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_80;CL02;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.55416666666667 47.01666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_81;CL00;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.65833333333333 46.8875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_82;CL00;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.3875 47.22083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_83;CL03;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.34166666666667 47.20416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_84;CL01;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.57083333333333 46.75416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_85;CL06;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.27083333333333 47.63333333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1991,0;Bioenergy_86;CL02;Bioenergy;1991,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.58333333333333 47.375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2011,0;Bioenergy_87;CL02;Bioenergy;2011,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.7 46.90416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1991,0;Bioenergy_88;CL00;Bioenergy;1991,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.1625 47.07083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1991,0;Bioenergy_89;CL06;Bioenergy;1991,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.45 47.59166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_90;CL00;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.92083333333333 47.44583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_91;CL02;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (9.800000000000001 47.52916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_92;CL01;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.54583333333333 46.69583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_93;CL01;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.42916666666667 46.625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_94;CL00;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.8875 47.0875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_95;CL01;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.4 46.85416666666666);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1994,0;Bioenergy_96;CL00;Bioenergy;1994,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.88333333333333 47);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_97;CL01;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.43333333333333 46.9875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_98;CL01;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.3 47.05);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_99;CL00;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.39583333333333 47.1);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2007,0;Bioenergy_100;CL01;Bioenergy;2007,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.69583333333333 46.92916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_101;CL01;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.67916666666667 46.72916666666666);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_102;CL02;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (9.954166666666666 47.19166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_103;CL00;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.74583333333333 47.1625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_104;CL03;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.74166666666667 47.1375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2004,0;Bioenergy_105;CL01;Bioenergy;2004,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.7 46.82083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_106;CL00;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.99583333333333 47.19166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_107;CL01;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.675 46.9125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1992,0;Bioenergy_108;CL03;Bioenergy;1992,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.1875 47.15833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_109;CL02;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.42083333333333 47.37916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2003,0;Bioenergy_110;CL00;Bioenergy;2003,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.9625 47.05833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1992,0;Bioenergy_111;CL01;Bioenergy;1992,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.32916666666667 46.925);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1989,0;Bioenergy_112;CL01;Bioenergy;1989,0;0,0;1;0;0;10,0;25;1;61880;POINT (16 46.98333333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_113;CL01;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.89166666666667 46.8);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_114;CL02;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.2 47.10833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_115;CL00;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.70833333333333 46.99166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1986,0;Bioenergy_116;CL02;Bioenergy;1986,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.4625 47.00416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_117;CL01;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.2 46.7625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_118;CL02;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.80833333333333 47.02916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2010,0;Bioenergy_119;CL02;Bioenergy;2010,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.67916666666667 46.89583333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2010,0;Bioenergy_120;CL02;Bioenergy;2010,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.525 47.1375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2009,0;Bioenergy_121;CL02;Bioenergy;2009,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.79583333333333 46.925);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1992,0;Bioenergy_122;CL02;Bioenergy;1992,0;0,0;1;0;0;10,0;25;1;61880;POINT (9.966666666666667 47.17083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2003,0;Bioenergy_123;CL02;Bioenergy;2003,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.7125 46.9875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_124;CL02;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.02083333333333 47.03333333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1988,0;Bioenergy_125;CL02;Bioenergy;1988,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.00833333333333 47.22916666666666);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_126;CL02;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.04583333333333 47.10416666666666);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_127;CL02;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.83333333333333 47.07916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_128;CL02;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.5 47.06666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_129;CL01;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.2625 46.75416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_130;CL00;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.48333333333333 46.95833333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_131;CL02;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.05 47.24166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_132;CL02;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.70833333333333 47.19583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1992,0;Bioenergy_133;CL02;Bioenergy;1992,0;0,0;1;0;0;10,0;25;1;61880;POINT (9.691666666666666 47.19583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_134;CL02;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.575 47.17083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_135;CL02;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.85416666666667 46.83333333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_136;CL02;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.11666666666667 47.00416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2003,0;Bioenergy_137;CL02;Bioenergy;2003,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.9375 46.8125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_138;CL02;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.07083333333333 46.86666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_139;CL02;Bioenergy;2000,0;0,0;1;0;0;6,0;25;1;61880;POINT (10.1375 47.1625);1,0;0;0;6,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1994,0;Bioenergy_194;CL04;Bioenergy;1994,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.5375 48.8125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_1094;CL06;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.47083333333333 47.3125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_1481;CL06;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (17.0875 48.05416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1958,0;Hydro_1958;CL01;Hydro;;0,0;1;0;0;50,0;60;1;82930;;1,0;0;0;50,0;5551137;0,0;60;inf;1;0,0;0;0;0;0;0;0;1;1;1,0;1;0;1,0;1;1,0;0;1,0;5,0;0,07;1970;4;1,0;1,0;0,0
1959,0;Hydro_1959;CL00;Hydro;;0,0;1;0;0;50,0;60;1;82930;;1,0;0;0;50,0;5551137;0,0;60;inf;1;0,0;0;0;0;0;0;0;1;1;1,0;1;0;1,0;1;1,0;0;1,0;5,0;0,07;1970;4;1,0;1,0;0,0
