Name;Fueltype;Technology;Set;Country;inst-cap;Duration;YearCommissioned;Retrofit;Latitude;Longitude;File;projectID;Type
Guillena;Hydro;Pumped Storage;Store;Spain;215,0;0,0;1973,0;1973,0;37,5429955;-6,0568552;energy_storage_exchange, Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13275'], u'OPSD': [u'OEU4730', u'OEU4731', u'OEU4732'], u'ESE': [u'ESE202'], u'ENTSOE': [u'18WGUIG-12345-0D', u'18WGUIB-12345-0Q'], u'CARMA': [u'CARMA16238']};PumSt
Aurland;Hydro;Pumped Storage;Store;Norway;270,0;0,0;1979,0;1979,0;60,903569999999995;7,201722999999999;energy_storage_exchange, ENTSOE, Nordpool;{u'GPD': [u'GPD11510'], u'OPSD': [u'OEU5367', u'OEU5369', u'OEU5368'], u'ESE': [u'ESE170'], u'ENTSOE': [u'50WP00000000022P', u'50WP00000000024L', u'50WP00000000020T', u'50WP00000000025J', u'50WP00000000023N'], u'CARMA': [u'CARMA2568', u'CARMA2567', u'CARMA2569']};PumSt
Aguayo;Hydro;Pumped Storage;Store;Spain;360,0;0,0;1982,0;1983,0;43,092929;-4,0152019999999995;energy_storage_exchange, Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13136'], u'OPSD': [u'OEU4564', u'OEU4566', u'OEU4565', u'OEU4567'], u'ESE': [u'ESE78'], u'ENTSOE': [u'18WAGUB-12345-0T', u'18WAGUG-12345-0G'], u'CARMA': [u'CARMA446']};PumSt
Dychów;Hydro;Pumped Storage;Store;Poland;90,0;0,0;1936,0;2005,0;51,9863325;15,060819899999998;energy_storage_exchange, GPI;{u'GEO': [u'GEO42468'], u'ESE': [u'ESE171'], u'ENTSOE': [u'19W000000000272Y'], u'CARMA': [u'CARMA11576'], u'OPSD': [u'OEU247', u'OEU248', u'OEU246']};PumSt
Edolo;Hydro;Pumped Storage;Store;Italy;1000,0;0,0;1984,0;1985,0;46,1804266;10,3298933;energy_storage_exchange, Terna;{u'GEO': [u'GEO43971'], u'ESE': [u'ESE8'], u'ENTSOE': [u'26WIMPI-S03EDLO9'], u'CARMA': [u'CARMA11821'], u'OPSD': [u'OEU1042']};PumSt
Vandellos;Nuclear;Steam Turbine;PP;Spain;1045,31;0,0;1987,0;1987,0;40,950367;0,8657469999999999;Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13734'], u'GEO': [u'GEO5910'], u'ENTSOE': [u'18WVAN2-12345-0W'], u'CARMA': [u'CARMA47723'], u'OPSD': [u'OEU4929']};Nuclear
Erzhausen;Hydro;Pumped Storage;Store;Germany;220,0;4,670000000000001;1964,0;1998,0;51,8989299;9,9261805;energy_storage_exchange;{u'GEO': [u'GEO44352'], u'ESE': [u'ESE36'], u'ENTSOE': [u'11WD2ERZH0002682'], u'CARMA': [u'CARMA12680'], u'OPSD': [u'BNA0558']};PumSt
Vianden;Hydro;Pumped Storage;Store;Luxembourg;1291,0;0,0;1962,0;2015,0;49,9341924;6,2019917;energy_storage_exchange;{u'GEO': [u'GEO45216'], u'ESE': [u'ESE15'], u'ENTSOE': [u'11WD72VIA2H-KW-0'], u'CARMA': [u'CARMA48071'], u'OPSD': [u'BNA1675', u'BNA0981', u'BNA0978', u'BNA0982', u'BNA0983', u'BNA0979', u'BNA0984', u'BNA0980', u'BNA0985', u'BNA0986', u'BNA0987']};PumSt
Roßhag;Hydro;Pumped Storage;Store;Austria;231,0;0,0;1972,0;1972,0;47,086791399999996;11,7738871;energy_storage_exchange, https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO45043'], u'ESE': [u'ESE120'], u'ENTSOE': [u'14W-TZR-KW-----I'], u'CARMA': [u'CARMA38019'], u'OPSD': [u'OEU5787']};PumSt
Revin;Hydro;Pumped Storage;Store;France;800,0;0,0;1976,0;1976,0;49,9218041;4,6036679000000005;energy_storage_exchange, RTE;{u'GEO': [u'GEO39715', u'GEO45157'], u'ESE': [u'ESE55'], u'ENTSOE': [u'17W100P100P02780'], u'CARMA': [u'CARMA37152'], u'OPSD': [u'OEU112']};PumSt
Domenico cimarosa presenzano;Hydro;Pumped Storage;Store;Italy;1000,0;0,0;1991,0;1991,0;41,3766245;14,088517000000001;energy_storage_exchange, Terna;{u'GEO': [u'GEO45430'], u'ESE': [u'ESE17'], u'ENTSOE': [u'26WIMPI-S15PRSN8'], u'CARMA': [u'CARMA35733'], u'OPSD': [u'OEU1120']};PumSt
Le pouget;Hydro;Pumped Storage;Store;France;445,0;0,0;1951,0;1983,0;44,059565;2,768856;energy_storage_exchange, RTE;{u'GEO': [u'GEO39723'], u'ESE': [u'ESE52'], u'ENTSOE': [u'17W100P100P0290A'], u'CARMA': [u'CARMA35556', u'CARMA24759'], u'OPSD': [u'OEU152']};PumSt
Porabka zar;Hydro;Pumped Storage;Store;Poland;500,0;4,0;1953,0;1998,0;49,7704966;19,211663100000003;energy_storage_exchange, GPI;{u'GEO': [u'GEO42472', u'GEO42466'], u'ESE': [u'ESE173'], u'ENTSOE': [u'19W000000000247X'], u'CARMA': [u'CARMA35310', u'CARMA35311'], u'OPSD': [u'OEU301', u'OEU302', u'OEU299', u'OEU300']};PumSt
Montézic;Hydro;Pumped Storage;Store;France;910,0;0,0;1982,0;1982,0;44,709426;2,640329;energy_storage_exchange, RTE;{u'GEO': [u'GEO42240'], u'ESE': [u'ESE54'], u'ENTSOE': [u'17W100P100P02772'], u'CARMA': [u'CARMA29248'], u'OPSD': [u'OEU111']};PumSt
Markersbach;Hydro;Pumped Storage;Store;Germany;1050,0;4,0;1979,0;1980,0;50,53528;12,864104600000001;energy_storage_exchange;{u'GEO': [u'GEO44337'], u'ESE': [u'ESE12'], u'ENTSOE': [u'11WD8MARK1H----7'], u'CARMA': [u'CARMA27280'], u'OPSD': [u'BNA0652']};PumSt
Malta upper;Hydro;Pumped Storage;Store;Austria;120,0;0,0;1979,0;1979,0;47,0791667;13,339166699999998;energy_storage_exchange, https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO44814'], u'ESE': [u'ESE122'], u'ENTSOE': [u'14W-DMO-KW-----D'], u'CARMA': [u'CARMA26839'], u'OPSD': [u'OEU5758']};PumSt
Malta main;Hydro;Pumped Storage;Store;Austria;730,0;0,0;1978,0;1979,0;46,872409999999995;13,326529999999998;energy_storage_exchange, https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO44815'], u'ESE': [u'ESE117'], u'ENTSOE': [u'14W-DMH-KW-----9'], u'CARMA': [u'CARMA26838'], u'OPSD': [u'OEU5757']};PumSt
Linthal linth limmern expansion;Hydro;Pumped Storage;Store;Switzerland;1000,0;0,0;1964,0;2016,0;46,9218287;8,999643800000001;energy_storage_exchange,  - Bei Pumpbetrieb wird Wasser der Zentrale Tierfehd (Hintersand) in den Limmernsee gefördert                                                         ;{u'GEO': [u'GEO45436'], u'ESE': [u'ESE139'], u'ENTSOE': [u'12W-0000000018-B'], u'CARMA': [u'CARMA25356'], u'OPSD': [u'OEU695', u'OEU697']};PumSt
Herdecke;Hydro;Pumped Storage;Store;Germany;153,0;4,0;1989,0;1989,0;51,4031667;7,432837599999999;energy_storage_exchange;{u'GEO': [u'GEO44351'], u'ESE': [u'ESE39'], u'ENTSOE': [u'11WD7KOEP2P--KWG'], u'CARMA': [u'CARMA22597'], u'OPSD': [u'BNA0443']};PumSt
Häusling;Hydro;Pumped Storage;Store;Austria;360,0;0,0;1988,0;1988,0;47,14584;11,96699;energy_storage_exchange, https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO45046'], u'ESE': [u'ESE119'], u'ENTSOE': [u'14W-TZH-KW-----7'], u'CARMA': [u'CARMA17147'], u'OPSD': [u'OEU5732']};PumSt
Grand'maison dam;Hydro;Pumped Storage;Store;France;1820,0;0,0;1987,0;2017,0;45,205931;6,117151;energy_storage_exchange, RTE;{u'GEO': [u'GEO42969'], u'ESE': [u'ESE6'], u'ENTSOE': [u'17W100P100P02756'], u'CARMA': [u'CARMA15708'], u'OPSD': [u'OEU110']};PumSt
Goldisthal;Hydro;Pumped Storage;Store;Germany;1060,0;8,0;2003,0;2004,0;50,5;11,166666699999999;energy_storage_exchange;{u'GEO': [u'GEO44336'], u'ESE': [u'ESE10'], u'ENTSOE': [u'11WD8GOLD1H----6'], u'CARMA': [u'CARMA15413'], u'OPSD': [u'BNA0350']};PumSt
Rovina entracque;Hydro;Pumped Storage;Store;Italy;134,0;0,0;1980,0;1982,0;44,2439659;7,396407300000001;energy_storage_exchange, Terna;{u'GEO': [u'GEO45432', u'GEO45433'], u'ESE': [u'ESE195'], u'ENTSOE': [u'26WIMPI-R01ENTRX'], u'CARMA': [u'CARMA38112', u'CARMA12542'], u'OPSD': [u'OEU1022']};PumSt
Muela;Hydro;Pumped Storage;Store;Spain;2000,0;0,0;1989,0;2013,0;39,2408334;-0,9429902;energy_storage_exchange, Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13318', u'GPD13290'], u'OPSD': [u'OEU5124', u'OEU5122', u'OEU3252', u'OEU5123', u'OEU5121', u'OEU4336', u'OEU4338', u'OEU4337'], u'ESE': [u'ESE112'], u'ENTSOE': [u'18WMUEL-12345-03', u'18WMUEB-12345-0T', u'18WMUELP-12345-D'], u'CARMA': [u'CARMA9449']};PumSt
Turów;Lignite;Steam Turbine;PP;Poland;1488,0;0,0;1995,0;1995,0;50,94818;14,912549999999998;ENTSOE, GPI;{u'GPD': [u'GPD12067'], u'GEO': [u'GEO40597'], u'ENTSOE': [u'19W000000000199I'], u'CARMA': [u'CARMA46668'], u'OPSD': [u'OEU326', u'OEU325', u'OEU324', u'OEU321', u'OEU322', u'OEU323']};Lignite
Fyn;Hard Coal;Steam Turbine;PP;Denmark;410,0;0,0;1991,0;1991,0;55,42938;10,41203;ENTSOE, Energinet DK;{u'GPD': [u'GPD5424'], u'GEO': [u'GEO44224'], u'ENTSOE': [u'45V000000000013A'], u'CARMA': [u'CARMA14411'], u'OPSD': [u'OEU5856']};Coal
Gösgen;Nuclear;Steam Turbine;PP;Switzerland;1035,0;0,0;1979,0;1979,0;47,36552;7,967789999999999;Swiss Federal Office of Energy, Schweizerische Eidgenossenschaft;{u'GPD': [u'GPD14050'], u'GEO': [u'GEO3343'], u'ENTSOE': [u'12W-0000000056-1'], u'CARMA': [u'CARMA15364'], u'OPSD': [u'OEU1015']};Nuclear
Rybnik;Hard Coal;Steam Turbine;PP;Poland;1790,0;0,0;2008,0;2008,0;50,1317;18,52045;ENTSOE, GPI;{u'GPD': [u'GPD12062'], u'GEO': [u'GEO40607'], u'ENTSOE': [u'19W0000000001713'], u'CARMA': [u'CARMA38356'], u'OPSD': [u'OEU307', u'OEU310', u'OEU308', u'OEU305', u'OEU304', u'OEU306', u'OEU309', u'OEU303']};Coal
Karolin;Hard Coal;Steam Turbine;PP;Poland;212,0;0,0;;;54,04883829999999;23,2837806;ENTSOE, GPI;{u'GPD': [u'GPD12045', u'GPD12044'], u'GEO': [u'GEO42494'], u'ENTSOE': [u'19W0000000000725', u'19W0000000000741'], u'CARMA': [u'CARMA35615'], u'OPSD': [u'OEU257', u'OEU256']};Coal
Połaniec;Hard Coal;Steam Turbine;PP;Poland;1657,0;0,0;;;50,43534;21,336739999999995;ENTSOE, GPI;{u'GPD': [u'GPD12058'], u'GEO': [u'GEO40656'], u'ENTSOE': [u'19W0000000001519'], u'CARMA': [u'CARMA35099'], u'OPSD': [u'OEU294', u'OEU295', u'OEU293', u'OEU292', u'OEU298', u'OEU296', u'OEU297']};Coal
Jaworzno;Hard Coal;Steam Turbine;PP;Poland;1345,0;0,0;1997,0;1999,0;50,21356;19,2287;ENTSOE, GPI;{u'GPD': [u'GPD12042', u'GPD12043'], u'GEO': [u'GEO40602', u'GEO40601'], u'ENTSOE': [u'19W0000000000628', u'19W0000000000636'], u'CARMA': [u'CARMA20139', u'CARMA20140'], u'OPSD': [u'OEU255', u'OEU250', u'OEU251', u'OEU252', u'OEU254', u'OEU253']};Coal
Kozienice;Hard Coal;Steam Turbine;PP;Poland;4016,0;0,0;2017,0;;51,66456;21,463788;ENTSOE, GPI;{u'GPD': [u'GPD12049', u'GPD12048'], u'GEO': [u'GEO40653'], u'ENTSOE': [u'19W000000000104I', u'19W000000000095U'], u'CARMA': [u'CARMA22994'], u'OPSD': [u'OEU261', u'OEU259', u'OEU267', u'OEU260', u'OEU262', u'OEU266', u'OEU263', u'OEU264', u'OEU258', u'OEU265', u'OEU268']};Coal
Lada;Hard Coal;Steam Turbine;PP;Spain;347,7;0,0;1981,0;2007,0;43,308109;-5,700787999999998;Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13223'], u'GEO': [u'GEO43832'], u'ENTSOE': [u'18WLAD4-12345-0U'], u'CARMA': [u'CARMA24008'], u'OPSD': [u'OEU4559']};Coal
Łagisza;Hard Coal;Steam Turbine;PP;Poland;700,0;0,0;;;50,34965;19,14101;ENTSOE, GPI;{u'GPD': [u'GPD12074'], u'GEO': [u'GEO40598', u'GEO40599'], u'ENTSOE': [u'19W000000000111L'], u'CARMA': [u'CARMA24056'], u'OPSD': [u'OEU270', u'OEU269', u'OEU271']};Coal
Łaziska;Hard Coal;Steam Turbine;PP;Poland;1155,0;0,0;;;50,13236;18,84039;ENTSOE, GPI;{u'GPD': [u'GPD12076', u'GPD12075'], u'GEO': [u'GEO40600'], u'ENTSOE': [u'19W0000000001195', u'19W000000000116B'], u'CARMA': [u'CARMA24720'], u'OPSD': [u'OEU273', u'OEU276', u'OEU275', u'OEU272', u'OEU274', u'OEU277']};Coal
Mühleberg;Nuclear;Steam Turbine;PP;Switzerland;390,0;0,0;1972,0;1972,0;45,96917;7,269610000000001;Swiss Federal Office of Energy, Schweizerische Eidgenossenschaft;{u'GPD': [u'GPD14052'], u'GEO': [u'GEO4396'], u'ENTSOE': [u'12W-0000000057-Z'], u'CARMA': [u'CARMA29733'], u'OPSD': [u'OEU1014']};Nuclear
Opole;Hard Coal;Steam Turbine;PP;Poland;1532,0;0,0;;;50,75066;17,88729;ENTSOE, GPI;{u'GPD': [u'GPD12053'], u'GEO': [u'GEO42462'], u'ENTSOE': [u'19W0000000001292'], u'CARMA': [u'CARMA32668', u'CARMA32670'], u'OPSD': [u'OEU278', u'OEU279', u'OEU281', u'OEU280']};Coal
Ostrołęka;Hard Coal;Steam Turbine;PP;Poland;681,0;0,0;2000,0;2000,0;53,10461999999999;21,613120000000002;ENTSOE, GPI;{u'GPD': [u'GPD12054'], u'GEO': [u'GEO40654'], u'ENTSOE': [u'19W0000000001349'], u'CARMA': [u'CARMA33009'], u'OPSD': [u'OEU283', u'OEU284', u'OEU282']};Coal
Pątnów;Lignite;Steam Turbine;PP;Poland;1718,0;0,0;;;52,30239999999999;18,23807;ENTSOE, GPI;{u'GPD': [u'GPD12061', u'GPD12060'], u'GEO': [u'GEO40613'], u'ENTSOE': [u'19W000000000142A', u'19W000000000149X'], u'CARMA': [u'CARMA33864'], u'OPSD': [u'OEU289', u'OEU291', u'OEU290', u'OEU286', u'OEU287', u'OEU288', u'OEU285']};Lignite
Siersza;Hard Coal;Steam Turbine;PP;Poland;557,0;0,0;1993,0;1993,0;50,20761;19,46145;ENTSOE, GPI;{u'GPD': [u'GPD12063'], u'GEO': [u'GEO42463'], u'ENTSOE': [u'19W0000000002361'], u'CARMA': [u'CARMA41552'], u'OPSD': [u'OEU314', u'OEU311', u'OEU312', u'OEU313']};Coal
Amager;Hard Coal;Steam Turbine;PP;Denmark;265,0;0,0;1989,0;2004,0;55,68583;12,62621;ENTSOE, Energinet DK;{u'GPD': [u'GPD5415'], u'GEO': [u'GEO44225'], u'ENTSOE': [u'45V000000000012C'], u'CARMA': [u'CARMA1265'], u'OPSD': [u'OEU5851']};Coal
Foyers;Hydro;Pumped Storage;Store;United Kingdom;305,0;6,0;1968,0;1974,0;57,3228575;-4,4243817000000005;energy_storage_exchange, Department for Business Energy & Industrial Strategy, GOV;{u'GPD': [u'GPD15449'], u'OPSD': [u'OEU5248', u'OEU5250'], u'ESE': [u'ESE20'], u'GEO': [u'GEO3219'], u'CARMA': [u'CARMA13925', u'CARMA13926']};PumSt
Obervermuntwerk;Hydro;Pumped Storage;Store;Austria;360,0;0,0;1930,0;2018,0;47,0645191;9,9319848;energy_storage_exchange, Vorarlberger Illwerke AG;{u'GPD': [u'GPD819'], u'OPSD': [u'BNA0779', u'BNA0780'], u'ESE': [u'ESE356'], u'GEO': [u'GEO45209'], u'CARMA': [u'CARMA32103', u'CARMA47999']};PumSt
Rodundwerk;Hydro;Pumped Storage;Store;Austria;198,0;0,0;1943,0;2012,0;47,08514;9,88443;energy_storage_exchange, Vorarlberger Illwerke AG;{u'GPD': [u'GPD799', u'GPD800'], u'OPSD': [u'BNA0974', u'BNA0975'], u'ESE': [u'ESE151'], u'GEO': [u'GEO45207', u'GEO45206'], u'CARMA': [u'CARMA37810']};PumSt
Villarino almendra reversible;Hydro;Pumped Storage;Store;Spain;810,0;0,0;1970,0;1977,0;41,268575;-6,4676609;energy_storage_exchange, Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13741'], u'OPSD': [u'OEU2454', u'OEU4538', u'OEU4535', u'OEU4540', u'OEU4537', u'OEU4539', u'OEU4536'], u'ESE': [u'ESE156'], u'GEO': [u'GEO43825'], u'CARMA': [u'CARMA48280']};PumSt
Cartagena;Natural Gas;CCGT;PP;Spain;1277,564;0,0;2006,0;2006,0;37,572744;-0,938408;Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13255'], u'GEO': [u'GEO43777'], u'ENTSOE': [u'18WCTGN3-1234-0V', u'18WCTGN1-1234-0C', u'18WCTGN2-1234-03'], u'CARMA': [u'CARMA322'], u'OPSD': [u'OEU2260', u'OEU2031', u'OEU5086', u'OEU5087', u'OEU5092']};Gas
Teruel;Lignite;Steam Turbine;PP;Spain;1055,77;0,0;1979,0;1980,0;40,996283;-0,38417;Red Eléctrica de España, SEDE;{u'GPD': [u'GPD13722'], u'GEO': [u'GEO43820'], u'ENTSOE': [u'18WTER2-12345-03', u'18WTER3-12345-0U', u'18WTER1-12345-0D'], u'CARMA': [u'CARMA45105'], u'OPSD': [u'OEU4648', u'OEU4647', u'OEU4649']};Lignite
Simmering;Natural Gas;CCGT;PP;Austria;1272,0;0,0;2009,0;2009,0;48,18331;16,43375;Wien Energie, http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67831/channelId/-49066;{u'GPD': [u'GPD806'], u'GEO': [u'GEO45176'], u'ENTSOE': [u'14W-PROD-SIM---P'], u'CARMA': [u'CARMA41674'], u'OPSD': [u'OEU5682']};Gas
Cordemais;Hard Coal;Steam Turbine;PP;France;1160,0;0,0;;;47,27712;-1,88012;RTE Transmission Operator, RTE;{u'GPD': [u'GPD6048'], u'GEO': [u'GEO2771'], u'ENTSOE': [u'17W100P100P0237E', u'17W100P100P0236G'], u'CARMA': [u'CARMA9345'], u'OPSD': [u'OEU75', u'OEU74']};Coal
Dolna odra;Hard Coal;Steam Turbine;PP;Poland;1362,0;0,0;1996,0;1996,0;53,20981;14,46696;ENTSOE, GPI;{u'GPD': [u'GPD12027'], u'GEO': [u'GEO40628'], u'ENTSOE': [u'19W000000000043C'], u'CARMA': [u'CARMA11034'], u'OPSD': [u'OEU241', u'OEU240', u'OEU243', u'OEU242', u'OEU244', u'OEU245']};Coal
Studstrup;Hard Coal;Steam Turbine;PP;Denmark;395,0;0,0;1984,0;1986,0;56,24895;10,34725;ENTSOE, Energinet DK;{u'GPD': [u'GPD5447'], u'GEO': [u'GEO44220'], u'ENTSOE': [u'45V0000000000148'], u'CARMA': [u'CARMA43481'], u'OPSD': [u'OEU5871', u'OEU5870']};Coal
Donaustadt;Natural Gas;OCGT;PP;Austria;347,0;0,0;1985,0;2001,0;48,19878;16,46315;Wien Energie, http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67831/channelId/-49066;{u'GPD': [u'GPD738'], u'GEO': [u'GEO45178'], u'ENTSOE': [u'14W-PROD-DO----O'], u'CARMA': [u'CARMA11078'], u'OPSD': [u'OEU5683']};Gas
Stalowa wola;Hard Coal;Steam Turbine;PP;Poland;250,0;0,0;;;50,55071;22,07761;ENTSOE, GPI;{u'GPD': [u'GPD12066'], u'GEO': [u'GEO42464'], u'ENTSOE': [u'19W000000000193U'], u'CARMA': [u'CARMA43030'], u'OPSD': [u'OEU319', u'OEU320']};Coal
Skærbæk;Natural Gas;Steam Turbine;PP;Denmark;430,0;0,0;1997,0;1997,0;55,51132;9,61331;ENTSOE, Energinet DK;{u'GPD': [u'GPD5443'], u'GEO': [u'GEO44237'], u'ENTSOE': [u'45V000000000010G'], u'CARMA': [u'CARMA41847'], u'OPSD': [u'OEU5869']};Gas
Kops;Hydro;Pumped Storage;Store;Austria;525,0;0,0;1968,0;2009,0;46,9858102;10,0265864;energy_storage_exchange, Vorarlberger Illwerke AG;{u'GPD': [u'GPD768'], u'OPSD': [u'BNA0778', u'BNA0777'], u'ESE': [u'ESE64'], u'GEO': [u'GEO45211', u'GEO45210'], u'CARMA': [u'CARMA22811', u'CARMA22810']};PumSt
Lichterfelde;Natural Gas;Steam Turbine;CHP;Germany;288,0;0,0;1972,0;1998,0;52,42520804;13,30976486;;{u'GEO': [u'GEO44465'], u'ENTSOE': [u'11WD8LICH5G----1'], u'CARMA': [u'CARMA25174', u'CARMA25178'], u'OPSD': [u'BNA0075', u'BNA0076']};Gas
Maasvlakte mv;Hard Coal;Steam Turbine;PP;Netherlands;2178,0;0,0;;;51,96262;4,02152;Tennet_Q4;{u'GEO': [u'GEO44521', u'GEO44519'], u'ENTSOE': [u'49W000000000100F', u'49W000000000102B', u'49W000000000101D'], u'CARMA': [u'CARMA26387'], u'OPSD': [u'OEU19', u'OEU21', u'OEU20']};Coal
Olkiluoto;Nuclear;Steam Turbine;PP;Finland;1770,0;0,0;;;61,23729300000001;21,43869;EnergyAuthority;{u'GEO': [u'GEO4610'], u'ENTSOE': [u'44W-T-YV-0000034', u'44W-T-YV-0000026', u'44W-T-YV-0000042'], u'CARMA': [u'CARMA32475'], u'OPSD': [u'OEU1326', u'OEU1325']};Nuclear
Dresden nossener brücke;Natural Gas;CCGT;CHP;Germany;260,0;0,0;1995,0;1995,0;51,042119;13,708597;;{u'GEO': [u'GEO44315'], u'ENTSOE': [u'11WD8DRES5X---PZ'], u'CARMA': [u'CARMA31724'], u'OPSD': [u'BNA0207']};Gas
Nordjylland turbine;Hard Coal;Steam Turbine;PP;Denmark;435,0;0,0;1976,0;1998,0;57,0726;10,04252;Energinet DK;{u'GEO': [u'GEO44223'], u'ENTSOE': [u'45V0000000000156'], u'CARMA': [u'CARMA31505'], u'OPSD': [u'OEU5867', u'OEU5866']};Coal
Nogent;Nuclear;Steam Turbine;PP;France;2620,0;0,0;;;48,5153;3,51776;RTE;{u'GEO': [u'GEO4511'], u'ENTSOE': [u'17W100P100P0220V', u'17W100P100P0219G'], u'CARMA': [u'CARMA31426'], u'OPSD': [u'OEU207', u'OEU206']};Nuclear
Narcea;Hard Coal;Steam Turbine;PP;Spain;501,81000000000006;0,0;1969,0;1984,0;43,292086;-6,394014;SEDE;{u'GEO': [u'GEO43831'], u'ENTSOE': [u'18WNRC3-12345-06', u'18WNRC2-12345-0G'], u'CARMA': [u'CARMA30484'], u'OPSD': [u'OEU5030', u'OEU5029']};Coal
Naantali;Hard Coal;Steam Turbine;PP;Finland;450,0;0,0;;;60,46608759999999;22,025087399999997;EnergyAuthority;{u'GEO': [u'GEO44255'], u'ENTSOE': [u'44W-T-YT-000006G'], u'CARMA': [u'CARMA30106'], u'OPSD': [u'OEU1317']};Coal
Moerdijk;Natural Gas;CCGT;PP;Netherlands;800,0;0,0;;;51,68506;4,58094;Tennet_Q2;{u'GEO': [u'GEO44515', u'GEO44514'], u'ENTSOE': [u'49W000000000063W'], u'CARMA': [u'CARMA28911'], u'OPSD': [u'OEU61', u'OEU62']};Gas
Meri pori;Hard Coal;Steam Turbine;PP;Finland;565,0;0,0;;;61,632585;21,40646;EnergyAuthority;{u'GEO': [u'GEO44250'], u'ENTSOE': [u'44W-T-LV-000003N'], u'CARMA': [u'CARMA28105'], u'OPSD': [u'OEU1305']};Coal
Lage weide;Natural Gas;CCGT;PP;Netherlands;247,0;0,0;;;52,10292000000001;5,07137;Tennet_Q4;{u'GEO': [u'GEO44503'], u'ENTSOE': [u'49W000000000047U'], u'CARMA': [u'CARMA24049'], u'OPSD': [u'OEU18']};Gas
Mellach fernheizkraftwerk;Hard Coal;Steam Turbine;CHP;Austria;246,0;0,0;1986,0;1986,0;46,908219;15,492162;https://www.verbund.com/de-de/ueber-verbund/kraftwerke/unsere-kraftwerke;{u'GEO': [u'GEO45150'], u'ENTSOE': [u'14W-WML-KW-----0'], u'CARMA': [u'CARMA27974'], u'OPSD': [u'OEU5685']};Coal
Meirama;Lignite;Steam Turbine;PP;Spain;557,2;0,0;1980,0;1980,0;43,16853;-8,409357;SEDE;{u'GEO': [u'GEO43830'], u'ENTSOE': [u'18WMEI1-12345-0I'], u'CARMA': [u'CARMA27916'], u'OPSD': [u'OEU5028']};Lignite
Braunkohlekraftwerk lippendorf;Lignite;Steam Turbine;PP;Germany;1750,0;0,0;1999,0;2000,0;51,182122;12,373287;;{u'GEO': [u'GEO44197'], u'ENTSOE': [u'11WD8LIPD1L----P'], u'CARMA': [u'CARMA25377'], u'OPSD': [u'BNA0116', u'BNA0115']};Lignite
Kwm;Hard Coal;Steam Turbine;PP;Germany;690,0;0,0;1979,0;2003,0;52,3150224;10,09141738;;{u'GEO': [u'GEO44476'], u'ENTSOE': [u'11WD2MEHR2CSWH-O'], u'CARMA': [u'CARMA27905'], u'OPSD': [u'BNA0464']};Coal
Martinlaakso;Hard Coal;Steam Turbine;PP;Finland;171,7;0,0;;;60,283333;24,836389;EnergyAuthority;{u'GEO': [u'GEO44260'], u'ENTSOE': [u'44W-T-YT-000020M'], u'CARMA': [u'CARMA27393'], u'OPSD': [u'OEU1301']};Coal
Mainz;Natural Gas;CCGT;PP;Germany;769,2;0,0;1977,0;2001,0;50,025813;8,2404275;;{u'GEO': [u'GEO44316'], u'ENTSOE': [u'11WD7BISC5GKW23O'], u'CARMA': [u'CARMA26667'], u'OPSD': [u'BNA0626', u'BNA0627']};Gas
Öresundsverket malmö;Natural Gas;CCGT;PP;Sweden;448,0;0,0;;;55,625626;13,040265;Nordpool;{u'GEO': [u'GEO44338'], u'ENTSOE': [u'46WPU00000000040'], u'CARMA': [u'CARMA32737'], u'OPSD': [u'OEU5470']};Gas
Lünen;Hard Coal;Steam Turbine;PP;Germany;1208,0;0,0;1962,0;2013,0;51,61349328;7,475942649333332;;{u'GEO': [u'GEO44329', u'GEO45030'], u'ENTSOE': [u'11WD7LUNE2S--KW8'], u'CARMA': [u'CARMA26211'], u'OPSD': [u'BNA0619', u'BNA0618', u'BNA1508']};Coal
Industriekraftwerk ludwigshafen;Natural Gas;CCGT;PP;Germany;12,0;0,0;2003,0;2003,0;49,453181;8,433591999999999;;{u'GEO': [u'GEO44310'], u'ENTSOE': [u'11WD7LUDW2GA800M'], u'CARMA': [u'CARMA26120', u'CARMA26121'], u'OPSD': [u'BNA1196b']};Gas
Loviisa;Nuclear;Steam Turbine;PP;Finland;1009,0;0,0;;;60,371235;26,347092;EnergyAuthority;{u'GEO': [u'GEO4091'], u'ENTSOE': [u'44W-T-YV-0000018', u'44W-T-YV-000000A'], u'CARMA': [u'CARMA25955'], u'OPSD': [u'OEU1295', u'OEU1296']};Nuclear
