Country;Duration;File;Fueltype;Latitude;Longitude;Name;Prob;Retrofit;Set;Technology;Type;YearCommissioned;inst-cap;projectID;Year;year_mu;year_stdev
;;;;48,229166666666664;10,75;Solar_3606;0,97417444801998;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,954166666666666;12,8;Solar_3607;0,974176060336826;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,4;9,458333333333334;Solar_3608;0,974190682823035;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,541666666666664;11,591666666666667;Solar_3609;0,97419294038907;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,2;10,245833333333334;Solar_3610;0,974198564169938;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,77916666666667;11,129166666666666;Solar_3611;0,974199746277674;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,07083333333333;12,445833333333333;Solar_3612;0,974203270458598;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;49,15833333333333;9,95;Solar_3613;0,974208805360134;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,94583333333333;11,029166666666667;Solar_3614;0,974211300880836;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,75416666666666;10,941666666666666;Solar_3615;0,974212719596877;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,858333333333334;10,95;Solar_3616;0,97422638042169;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;49,12083333333333;11,7375;Solar_3617;0,974226728548266;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,90416666666667;10,508333333333333;Solar_3618;0,974231023535951;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,90416666666667;9,375;Solar_3619;0,974237955379048;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,833333333333336;13,320833333333333;Solar_3620;0,974241177863066;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,275;11,8;Solar_3621;0,974241391928193;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,25;11,633333333333333;Solar_3622;0,974242919479056;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,61666666666667;9,916666666666666;Solar_3623;0,974247369291161;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,770833333333336;11,55;Solar_3624;0,97424805888085;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,09583333333333;11,191666666666666;Solar_3625;0,974251560656825;;;Solar;Solar;;5,0;;2003,0;2009,0;2,0
;;;;47,93333333333333;10,045833333333333;Solar_3626;0,974253853962565;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,208333333333336;9,525;Solar_3627;0,974254999249097;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,37916666666666;9,979166666666666;Solar_3628;0,974265373564287;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,4;13,1125;Solar_3629;0,974266087677656;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,0875;11,754166666666666;Solar_3630;0,974275275024418;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,895833333333336;12,375;Solar_3631;0,974276283207146;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,42916666666667;12,316666666666666;Solar_3632;0,974283228392673;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,7625;11,679166666666667;Solar_3633;0,974288125415107;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,1125;10,1375;Solar_3634;0,974290505194313;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;48,4125;9,529166666666667;Solar_3635;0,974290657119801;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,0625;11,008333333333333;Solar_3636;0,974294718319749;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,55833333333333;13,104166666666666;Solar_3637;0,974296447741697;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,12083333333333;12,4125;Solar_3638;0,974301878477264;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,1625;10,0875;Solar_3639;0,974311055694881;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,025;11,933333333333334;Solar_3640;0,974314521299769;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,270833333333336;10,241666666666667;Solar_3641;0,974314775491998;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,19166666666666;11,3375;Solar_3642;0,974315901683274;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,7;10,241666666666667;Solar_3643;0,974317296804551;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,329166666666666;9,7125;Solar_3644;0,97431928124586;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,475;12,7625;Solar_3645;0,974319548493526;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,15416666666667;10,25;Solar_3646;0,974323297101136;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,1875;10,058333333333334;Solar_3647;0,974327404799044;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,71666666666667;10,075;Solar_3648;0,974327741388105;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,083333333333336;10,116666666666667;Solar_3649;0,974327984689668;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,37916666666666;10,583333333333334;Solar_3650;0,974333121762705;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;49,02916666666667;10,675;Solar_3651;0,974334262501257;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,7375;13,5875;Solar_3652;0,97434137029092;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,9375;10,5875;Solar_3653;0,974343382823318;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,1625;10,508333333333333;Solar_3654;0,974345705967502;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,09166666666667;11,266666666666666;Solar_3655;0,974347298717726;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,40833333333333;12,908333333333333;Solar_3656;0,97434771205928;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;48,97083333333333;12,216666666666667;Solar_3657;0,974349673557802;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,0875;12,125;Solar_3658;0,974356786025277;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;49,045833333333334;9,854166666666666;Solar_3659;0,974357041144325;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,0625;10,575;Solar_3660;0,974360012109705;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,141666666666666;9,675;Solar_3661;0,974367125202699;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,083333333333336;9,6875;Solar_3662;0,974370706598828;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,770833333333336;12,204166666666666;Solar_3663;0,97437074863306;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,083333333333336;11,7375;Solar_3664;0,974377693332058;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,5625;11,279166666666667;Solar_3665;0,9743778560679;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;48,49583333333333;10,058333333333334;Solar_3666;0,974380957276334;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,825;9,9625;Solar_3667;0,97438175291167;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,95;10,304166666666667;Solar_3668;0,974384497889526;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;47,99583333333333;11,8;Solar_3669;0,974384545788728;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,1125;11,429166666666667;Solar_3670;0,97438571927626;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,075;11,233333333333334;Solar_3671;0,974390478522113;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,86666666666667;11,470833333333333;Solar_3672;0,974397046278525;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,67916666666667;11,391666666666666;Solar_3673;0,974397698640446;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,68333333333333;11,720833333333333;Solar_3674;0,974401694928053;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,75833333333333;10,983333333333334;Solar_3675;0,974407984137672;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,025;12,4375;Solar_3676;0,974409470274462;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,57083333333333;13,170833333333334;Solar_3677;0,974411453208438;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,020833333333336;10,666666666666666;Solar_3678;0,974414815613218;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,21666666666667;10,454166666666666;Solar_3679;0,974424732007677;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,82083333333333;12,395833333333334;Solar_3680;0,974426957902247;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,895833333333336;12,058333333333334;Solar_3681;0,974432837422021;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,8375;12,279166666666667;Solar_3682;0,9744333235686;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;49,141666666666666;11,283333333333333;Solar_3683;0,974435573623225;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;49,09166666666667;12,925;Solar_3684;0,97443601998585;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,75416666666666;11,929166666666667;Solar_3685;0,974437040575222;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,0375;9,9;Solar_3686;0,974438797306912;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,795833333333334;10,183333333333334;Solar_3687;0,974442794122299;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,61666666666667;13,616666666666667;Solar_3688;0,974442939094126;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,2875;12,279166666666667;Solar_3689;0,974443474830765;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,11666666666667;12,629166666666666;Solar_3690;0,974453708131947;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,09166666666667;11,520833333333334;Solar_3691;0,974454117700134;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,96666666666667;10,5;Solar_3692;0,974458810337511;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,425;10,016666666666666;Solar_3693;0,97446298070482;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,40416666666667;10,454166666666666;Solar_3694;0,974465485079379;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,87083333333333;9,908333333333333;Solar_3695;0,974468709166017;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,88333333333333;12,895833333333334;Solar_3696;0,974481178743968;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,85;12,095833333333333;Solar_3697;0,974493461896994;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,416666666666664;12,079166666666666;Solar_3698;0,974496024530949;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;48,675;9,9625;Solar_3699;0,974496064921648;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;49,083333333333336;12,275;Solar_3700;0,974499544724369;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,5;13,054166666666667;Solar_3701;0,974500835026591;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,55416666666667;9,875;Solar_3702;0,974502946849119;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,583333333333336;9,783333333333333;Solar_3703;0,974503372759862;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;47,729166666666664;10,791666666666666;Solar_3704;0,974509916236671;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,1875;9,833333333333334;Solar_3705;0,974514036933691;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;49,208333333333336;11,129166666666666;Solar_3706;0,974524589488282;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,75833333333333;11,9;Solar_3707;0,974525968804018;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,775;11,608333333333334;Solar_3708;0,974535117350864;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,15416666666667;12,720833333333333;Solar_3709;0,974544436882185;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,4625;9,6875;Solar_3710;0,974548320681204;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,15416666666667;10,329166666666666;Solar_3711;0,974548508441707;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,954166666666666;12,770833333333334;Solar_3712;0,974553287915955;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,7375;10,45;Solar_3713;0,974561496469054;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,8625;10,275;Solar_3714;0,974566634012255;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,170833333333334;11,25;Solar_3715;0,97457312192565;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;49,18333333333333;10,416666666666666;Solar_3716;0,974574481603017;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,72083333333333;10,675;Solar_3717;0,974574832779278;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,87083333333333;9,525;Solar_3718;0,97457729108374;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;47,725;10,629166666666666;Solar_3719;0,974583175296956;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,170833333333334;9,7375;Solar_3720;0,974583562386326;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,575;12,975;Solar_3721;0,974585606991173;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,858333333333334;10,591666666666667;Solar_3722;0,974588929964474;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,24166666666667;11,2375;Solar_3723;0,974603792714749;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,608333333333334;9,529166666666667;Solar_3724;0,974606422619613;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,44583333333333;13,191666666666666;Solar_3725;0,974607645356916;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,575;12,9125;Solar_3726;0,974612875962277;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;48,4875;12,533333333333333;Solar_3727;0,974613455762713;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,975;10,841666666666667;Solar_3728;0,974621140020113;;;Solar;Solar;;5,0;;2000,0;2009,0;2,0
;;;;48,84583333333333;10,120833333333334;Solar_3729;0,974623215882744;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,358333333333334;11,9625;Solar_3730;0,974624472020031;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,525;10,879166666666666;Solar_3731;0,974627385795244;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,420833333333334;11,866666666666667;Solar_3732;0,974628471249881;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,3875;9,616666666666667;Solar_3733;0,974636828933113;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;49,19166666666666;10,591666666666667;Solar_3734;0,97464949469347;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,65;10,304166666666667;Solar_3735;0,974653117201678;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,21666666666667;12,141666666666666;Solar_3736;0,974653877969382;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,56666666666666;12,283333333333333;Solar_3737;0,974654074553529;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,725;13,645833333333332;Solar_3738;0,9746548908764;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,583333333333336;12,870833333333334;Solar_3739;0,974654949529506;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,166666666666664;9,625;Solar_3740;0,974655954214149;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,2;11,875;Solar_3741;0,974656305777324;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,17916666666667;9,733333333333333;Solar_3742;0,974660393023288;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,78333333333333;10,925;Solar_3743;0,974660819345111;;;Solar;Solar;;5,0;;2003,0;2009,0;2,0
;;;;48,37083333333333;13,158333333333333;Solar_3744;0,974661632595647;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;47,9;11,179166666666667;Solar_3745;0,974663507203504;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,3375;12,845833333333333;Solar_3746;0,97466494519348;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,88333333333333;12,625;Solar_3747;0,974665678627912;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,80416666666667;13,220833333333333;Solar_3748;0,974665898353117;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,208333333333336;10,766666666666666;Solar_3749;0,974667387575432;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,03333333333333;12,1625;Solar_3750;0,974669191386083;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,0;9,804166666666667;Solar_3751;0,974669707411073;;;Solar;Solar;;5,0;;2002,0;2009,0;2,0
;;;;48,65;9,966666666666667;Solar_3752;0,974678741469289;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,67916666666667;12,008333333333333;Solar_3753;0,974681982297397;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,520833333333336;12,741666666666667;Solar_3754;0,974682586324815;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,49166666666667;9,608333333333333;Solar_3755;0,974690266506605;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,6875;9,4;Solar_3756;0,974691863099359;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,59583333333333;12,366666666666667;Solar_3757;0,974693432161584;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;49,016666666666666;10,366666666666667;Solar_3758;0,974701405056774;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,94166666666667;10,283333333333333;Solar_3759;0,974712995736999;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,1125;9,9625;Solar_3760;0,974716879060652;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,8375;9,754166666666666;Solar_3761;0,974717676231704;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,2375;9,820833333333333;Solar_3762;0,974722771017351;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,525;9,904166666666667;Solar_3763;0,974724027055202;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,86666666666667;9,85;Solar_3764;0,974725344025916;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,37916666666666;10,054166666666667;Solar_3765;0,974733105047828;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,295833333333334;9,891666666666666;Solar_3766;0,974738515122322;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,61666666666667;10,633333333333333;Solar_3767;0,974739968999853;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,7625;13,683333333333334;Solar_3768;0,974740205268342;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,483333333333334;11,745833333333334;Solar_3769;0,974745436101595;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,25833333333333;9,833333333333334;Solar_3770;0,974748475753088;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;49,0375;9,645833333333334;Solar_3771;0,974753154086302;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,1875;11,679166666666667;Solar_3772;0,974758945366979;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,225;11,625;Solar_3773;0,974759006868164;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,03333333333333;12,108333333333334;Solar_3774;0,974762479742026;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,920833333333334;9,4625;Solar_3775;0,974763154458781;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;49,229166666666664;12,708333333333334;Solar_3776;0,97476992729158;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,270833333333336;11,066666666666666;Solar_3777;0,974769973063186;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,166666666666664;12,3625;Solar_3778;0,974771837153037;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;49,0125;9,895833333333334;Solar_3779;0,974774983059241;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,425;12,2375;Solar_3780;0,974777129663889;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,6625;11,15;Solar_3781;0,974779846402687;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,725;9,725;Solar_3782;0,97478235278181;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,94166666666667;11,9125;Solar_3783;0,974787947883477;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,03333333333333;10,866666666666667;Solar_3784;0,974793016969518;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,104166666666664;11,520833333333334;Solar_3785;0,974793392713386;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,30833333333333;11,9;Solar_3786;0,974793524706488;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,2375;9,816666666666666;Solar_3787;0,974800356995625;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,708333333333336;12,675;Solar_3788;0,974803126074431;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,2125;9,420833333333333;Solar_3789;0,974805347082429;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,84583333333333;11,6875;Solar_3790;0,974815487410579;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,11666666666667;11,125;Solar_3791;0,97481678177856;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,604166666666664;12,7375;Solar_3792;0,974824805749271;;;Solar;Solar;;5,0;;2003,0;2009,0;2,0
;;;;48,454166666666666;10,441666666666666;Solar_3793;0,974825052264026;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,80416666666667;9,429166666666667;Solar_3794;0,97483165718231;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,145833333333336;11,470833333333333;Solar_3795;0,974832259708597;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,958333333333336;13,158333333333333;Solar_3796;0,974839207120287;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,87916666666667;9,425;Solar_3797;0,974845798778917;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,2875;11,2875;Solar_3798;0,974854858498442;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,71666666666667;10,979166666666666;Solar_3799;0,974860954655832;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,204166666666666;12,691666666666666;Solar_3800;0,974861551668691;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,829166666666666;9,425;Solar_3801;0,974862787535296;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,67916666666667;12,041666666666666;Solar_3802;0,974864589941769;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,104166666666664;9,879166666666666;Solar_3803;0,974865688762837;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,6375;13,358333333333334;Solar_3804;0,974875275965839;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,36666666666667;9,420833333333333;Solar_3805;0,974881326550553;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,72083333333333;9,954166666666666;Solar_3806;0,97488413085268;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,104166666666664;11,783333333333333;Solar_3807;0,97488473904527;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,47083333333333;11,908333333333333;Solar_3808;0,97488611372106;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,954166666666666;12,233333333333334;Solar_3809;0,974889959741741;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,67916666666667;10,854166666666666;Solar_3810;0,974891573793525;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,295833333333334;9,791666666666666;Solar_3811;0,974897544910858;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,50833333333333;12,916666666666666;Solar_3812;0,974900669174048;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,1375;10,9625;Solar_3813;0,97490127392027;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,38333333333333;10,4375;Solar_3814;0,974904982639138;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,829166666666666;11,975;Solar_3815;0,974907639796537;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;48,7625;11,070833333333333;Solar_3816;0,974907926572747;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;48,87083333333333;12,2375;Solar_3817;0,974915000357895;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,2625;12,204166666666666;Solar_3818;0,974923836918436;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,925;11,541666666666666;Solar_3819;0,974924494850519;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,71666666666667;11,3625;Solar_3820;0,974928355356997;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,71666666666667;10,625;Solar_3821;0,974942987929768;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,24583333333333;10,745833333333334;Solar_3822;0,974950439107976;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,575;11,133333333333333;Solar_3823;0,974954486128806;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,895833333333336;10,845833333333333;Solar_3824;0,974967123457843;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,92916666666667;12,279166666666667;Solar_3825;0,974969468514494;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,27916666666667;10,833333333333334;Solar_3826;0,974971356808052;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,7;13,408333333333333;Solar_3827;0,974991324181753;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
