;CL00;CL01;CL02;CL03;CL04;CL05;CL06;CL07
2094;569,343418717344;416,1792506680255;906,586857932552;1066,2458605324462;337,816848652453;797,8504629333056;1449,6946865262182;623,1054438067745
2095;578,2675849350278;417,3323078186657;908,3853467252272;1154,1315087259813;348,05304279731723;889,3205825640338;1665,9742032209313;640,4887573288572
2096;581,997091551917;415,0061805778102;901,2608651671585;1250,765320736347;357,18480267726693;986,2303299905932;1896,3611868756614;653,5595332437211
2097;564,414702065036;402,84877650358095;876,1886451096406;1315,240466760872;354,4242913866071;1052,5299634683095;2065,4165005598566;645,2394209372436
2098;564,1916150127813;405,72081814531043;893,5469188182601;1393,9635344531541;360,5038213609607;1129,615474119361;2247,059317055238;657,2203587213075
2099;557,3003910127052;401,08145642282824;889,834463404766;1454,6582792494535;362,2704421278539;1188,9941598029916;2391,6638897994053;659,067663636362
2100;532,932903301539;384,2590651565801;855,74079053047;1394,9776260750793;347,30628239134063;1131,2814931258304;2271,0492165669775;630,8628342894318
2101;533,0069874648617;386,88470159649063;862,9305821372918;1329,8665193098639;342,73935832894176;1067,450503115539;2118,2690908471263;624,8325043299429
2102;494,1130207687044;356,5512634665584;804,7772178474856;1298,8812148673942;322,9874029312332;1055,1362400522808;2122,766229924022;588,9461550399386
2103;498,46317065776793;360,3504260903463;807,693105133403;1284,8018481109339;323,65456250248707;1040,0483762692586;2082,4538274968404;589,8739472416282
2104;498,854843759957;360,73419151054907;804,642612819013;1288,4707829660476;323,8383181021259;1044,0912037215596;2090,87727663638;589,4206924861863
2105;503,3196230871405;361,2263429481686;811,70984921544;1340,432194794133;329,8659517242617;1095,5152954904495;2211,687269799001;600,2619510166601
2106;521,4983293180247;368,94881104268256;834,4012574858026;1406,4119266732255;343,3138161768729;1157,666373467664;2351,089798122347;625,0197752267482
2107;539,0745743850841;378,2014112829366;853,4204713266762;1466,5523966739588;355,6302509157603;1211,670335427892;2469,5323202201625;646,6849176800187
2108;531,3185297862972;375,18836027536986;850,8819313750322;1419,5812404484036;349,05031440731585;1159,9514395755255;2350,0165988655;635,3868655717565
2109;522,4734729066671;372,5149499458272;846,7710124971227;1336,7645510811485;339,1954231527635;1077,6960283551084;2157,2076300220583;618,8929117100512
2110;460,75628327294993;326,07605785980473;757,0409790580923;1358,6462273503068;312,9021844116481;1125,6115187218475;2321,326879237134;569,338054334955
2111;472,3479921494572;337,2901152458425;776,679897890243;1241,338517802625;309,69471159007946;1005,7990764595866;2025,306892677131;566,0402158550689
2112;517,1435249638731;370,4878199437086;861,3062317581627;1139,3785050786596;323,2649278957901;893,037123702896;1727,1910498430832;599,1721321664769
2113;531,637385352338;383,9157499133873;880,298615190296;1070,8803849954588;324,54726786473185;818,5046427682603;1536,7619163247443;602,5607416146058
2114;544,3255756763648;394,14215918530476;897,5610101030252;1035,909113370024;327,7974975490072;777,2710679504805;1426,953722994056;608,7446225624041
2115;546,0545742079413;395,5435605417979;899,7942275038563;1036,4292280590166;328,85005598392866;775,7304338835753;1420,0597977272103;609,8341951570951
2116;583,9801416530937;420,9105031398308;971,8144132889661;1099,456333457427;351,19496136252155;825,1536028993131;1512,6320140841347;654,8494284572125
2117;642,3250128038459;459,43722998451074;1079,405337133809;1289,7401834298398;391,805618365007;996,3930702757395;1883,0085133882149;734,1883474499283
2118;767,3725431820828;557,1970826453912;1253,5697752686683;1515,2842693584205;463,3959029931462;1159,1225548833827;2158,723189348186;859,5054344362026
2119;801,9785401940701;574,4990245718215;1308,001849089185;1698,1097399526432;493,40390043234584;1329,5091667182098;2544,164683790216;914,0126321635927
2120;888,7713180013501;625,884978570694;1474,1552595401877;1732,602365931833;538,1931892261796;1329,8546170668205;2496,8901998669076;1008,7439279405725
2121;934,5708178287047;655,3316949727343;1585,1876922982267;1710,5405184085537;559,5564444465903;1288,7912629986577;2375,4789171486414;1059,594443542704
2122;934,0026336972522;658,2795538928262;1602,8313259530603;1736,9298460276939;561,5393045222116;1313,7066218242144;2432,6034254159135;1065,1996827995677
2123;930,0916314011049;655,3362414150613;1601,9761680596769;1772,4662479580325;562,6801935528106;1351,1761807107457;2524,3372031122763;1067,0843638641
2124;893,2913918950608;631,2910197015436;1535,8963184730749;1745,3935779136345;543,6313509667284;1339,9752189664584;2521,9223243277797;1028,28802622388
2125;884,826080579105;628,7709935809658;1512,0145614304565;1756,1225254142594;539,3944017290866;1352,8015958666574;2552,878195543797;1017,0477626594072
2126;826,4784481988946;583,5510685280251;1424,0011634253156;1733,5863662228214;511,7176717394695;1358,2873674003185;2615,5996787898303;965,6039087914785
2127;831,4094437929846;586,9835340785663;1439,6997593372648;1683,0568871469548;510,6317792892889;1305,1305127323453;2487,666359843704;966,6590016909228
2128;835,4760506790335;588,774853791924;1452,4216271247437;1654,1887921190814;510,27955957105326;1277,4206789594425;2423,067663735867;969,5159396239409
2129;816,2711891653536;573,6029780249887;1412,3920556405099;1684,4329730119393;503,20446506508654;1320,9839636292022;2542,5958231073882;954,2582602678245
2130;767,6696191472097;535,768767118403;1295,4411671799644;1733,5735411363842;483,42939806049907;1393,0760205173078;2746,523953936049;906,6225639989854
2131;693,0437134834847;482,80682317432064;1120,1230824315048;1784,4095725860586;450,9148541733312;1468,0691771838422;2969,612856910249;828,7730708666273
2132;630,0563132593038;443,82668205493894;1012,6279761361674;1701,679855620913;415,5150569241306;1394,1941382334162;2830,9575060243415;756,7310066477725
2133;602,5753922174305;429,12429753893144;980,8935255465184;1570,4249479346872;393,5468640718278;1270,679414128649;2553,0100039545214;717,9919925544191
2134;531,9692033851715;374,8042832259851;880,5344493066312;1550,1991523591412;360,1396820537637;1289,832476191687;2660,366939055778;658,3880703447197
2135;547,4816898229353;388,50982283777387;912,1716525587287;1375,2800175703126;354,7201928998276;1111,430221934479;2224,647027136745;654,0429371026839
2136;574,2110259030212;409,8315998812154;956,4035735445877;1261,989635324894;358,40520208832964;990,8351082748026;1917,7772736633353;665,294582008846
2137;604,1122226341101;433,9424846075797;1000,5758622244033;1210,7446142257375;367,75463775753843;928,6747147295506;1746,3277678916022;684,8444257397548
2138;611,6761946880989;440,7582540306846;1008,807135643155;1159,2355794394496;367,39275659273994;872,0793131945319;1603,5537100394304;684,145068607951
2139;606,5239275852147;437,29920683783655;999,5469289470396;1146,6639136255267;364,3038558873402;860,2468770514375;1577,3649175035866;677,4143038496488
2140;632,9329238607754;454,9203235534134;1053,269788046229;1188,4835015513156;379,9511959360318;893,3036587080535;1639,4450498777078;709,7244030075301
2141;674,7555420026054;482,2273476962949;1133,8090400854437;1354,1443379274997;411,3713264732541;1046,3440354332283;1978,1936164305043;771,178249897849
2142;789,7392247792975;573,7737789727835;1290,090164268679;1559,3649055675457;476,7142236112485;1192,6461694698135;2221,803702373161;884,5518618395758
2143;829,037250741122;594,1914707800198;1352,2791478907043;1752,572827184041;509,60885273538526;1373,8380997970653;2630,3004231337063;944,9481571755414
2144;920,1339186072735;648,3444654911392;1526,4259830287;1789,4437929634053;556,5259529743295;1375,9268495421393;2585,3056179198534;1044,4764322420735
2145;960,6719220961254;674,4247760598636;1629,6774017831067;1753,8328180800515;574,4298161446202;1323,7237623444703;2442,1017733774597;1089,328871484437
2146;951,9520653729792;671,863799509353;1633,713775986476;1767,9060453565567;571,9272825881535;1338,3862768897425;2479,758145403913;1085,7453512283569
2147;922,5582147035232;651,2105770878437;1588,833534675378;1760,3062548653381;558,4672314366682;1340,722106264771;2504,454916967718;1058,4038057574137
2148;857,3317431952669;607,7471888643672;1473,6407414279213;1682,6828702495484;523,0213147761917;1287,8230770252856;2420,862646769859;986,6915985501777
2149;845,1148277262314;602,4219213918627;1443,5851722476255;1686,2439673683066;516,607552958041;1294,000330704158;2438,4393994814577;971,1063844131036
2150;797,7517888936512;564,6459141164626;1374,085291809021;1679,5635118257017;494,82742420152107;1312,2365508307616;2524,897096195227;931,8052968819761
2151;814,6044697392002;576,228564826639;1410,3646607781334;1651,3004448118274;500,6128339984331;1279,133732157955;2437,7918763165335;946,9870849119967
2152;827,1345658980315;583,7204928223897;1437,716303179646;1637,743767724094;505,10445475733536;1264,4922853689284;2399,2756088801198;959,7675057476246
2153;798,8639415500079;562,4267685903155;1381,8466002753548;1652,5559960467747;493,05822484435487;1293,527479903327;2488,4898290480683;933,6755217478747
2154;752,8383380243687;525,8099813658433;1270,0003461063818;1704,3597741621343;474,64927625940663;1366,7399592263914;2693,3472669560774;888,8516409892022
2155;680,0538344740186;473,95284737412817;1098,8699520779708;1755,639755775726;442,9208319708697;1440,9565741926897;2913,8900518349437;813,0860056676537
2156;634,3479231319528;446,3178987320076;1019,5205091558123;1712,7878020884643;418,25865882352264;1403,563020109429;2850,4234720772274;761,8935679617712
2157;602,1203126999375;428,59371491880114;980,0532055515578;1570,1292561299406;393,2648770748476;1269,6587751863785;2551,027962111213;717,3890999412534
2158;531,568379281393;374,28005930604627;879,7606932000349;1550,325015618035;359,9241730228314;1288,8233917886955;2658,224947798761;657,8126273841377
2159;557,2091637642772;394,76521777081393;928,3595935657556;1396,771736622587;360,67115070547874;1130,6771985861185;2264,145860799585;665,6520494954016
2160;583,5158578688732;415,90359663488226;971,8586320193947;1280,6980171415746;364,03849646773637;1006,6139200987851;1948,7132844821954;676,0435561995205
2161;606,0514510207862;435,07815724188356;1003,6980157320875;1216,4347454040144;369,157459708565;931,9305396450055;1751,900016390889;686,9739666046364
2162;620,0456956706222;446,4763956909626;1022,5966971655387;1175,3913509139816;372,43525589577274;884,0230588531202;1625,4950786213633;693,4974666917273
2163;625,8684107429201;450,6627190298005;1031,554805111052;1181,834307994736;375,66331656873814;887,3412128813742;1627,6766261071934;699,0952698388398
2164;652,6424068652626;468,4797573096666;1086,228610202347;1224,578457980667;391,5718250815604;920,8531866646074;1690,4846536451919;731,9164781237517
2165;691,67372431038;493,7072337516036;1162,3560380628126;1387,1746202933284;421,52562920495507;1072,383469711012;2027,8105682987616;790,5778591169982
2166;805,6466075003344;584,37594972228;1316,218572658931;1588,9640317658364;486,0874517948605;1216,3902671824621;2266,664922504463;902,444874164602
2167;840,4911891372114;601,2952935942716;1371,0549644710954;1775,1462802352576;516,3522672573216;1392,4335216383931;2666,7157705116683;958,0725266204408
2168;930,6652321397511;654,1637943024848;1544,1013432834857;1808,9005337677006;562,589580872296;1391,270266262849;2615,1915123266076;1056,5683829376524
2169;980,6380510008773;686,4740901834941;1663,8506568946812;1788,869575446308;585,939252445898;1350,6276004211288;2493,050620571447;1112,1580842066362
2170;973,3497669847435;685,1029544852225;1670,7083775890055;1805,7256758268427;584,2698428645733;1367,7354609588258;2535,3485338467085;1110,3357812330266
2171;961,3821932024304;676,6903700324434;1656,1301514022102;1828,053895661313;580,8377865859616;1395,5390040406946;2609,570463643395;1103,2372113208319
2172;911,1769343188073;643,5450600946492;1566,7912307722904;1778,4721803396337;554,0685237176464;1366,1790644497453;2572,669501050426;1049,0764616973047
2173;899,5215699489614;639,2701386147654;1537,2173498571688;1783,6085671248563;547,9097946330156;1374,6542272133197;2595,5314575892157;1034,0470964123135
2174;850,1607765614817;599,8248923663934;1465,0823674989024;1779,4368483921671;525,7202379651087;1396,3507345592304;2690,988256418804;993,4662785369264
2175;854,1190683737474;603,1648237646515;1479,3705402902874;1725,2707635509116;524,0140067762527;1340,0722505444533;2556,166185831709;993,3142992115276
2176;849,144962086094;599,2594442718464;1476,4145240877979;1679,9974928115382;518,471741531735;1298,1824649967327;2463,2853169404752;985,5661391105855
2177;824,7076634224001;580,8867221722078;1426,9942733272667;1702,0236282478343;508,4912634733812;1334,793275234685;2569,134135954313;964,1479446687933
2178;764,4905840864609;534,941562063741;1289,9992803193052;1730,4517414507952;482,0350798037111;1388,1558828448524;2735,3713364610535;902,8149340284027
2179;703,4268588399774;490,55345945071423;1136,9831076281628;1810,4480935989207;457,6221869628575;1490,0738183103651;3014,4951258440296;841,2416849659975
2180;645,3066933780735;454,2460572189017;1037,2113439062343;1739,6719290756193;425,21436229618854;1427,5367923821398;2899,7662310012233;775,0945305328346
2181;609,384213488782;433,9108668912496;991,9377311945765;1587,8888124432565;397,8694328883587;1284,8445720725579;2581,9398171169437;726,0861485733892
2182;544,4446412029617;383,424108094454;901,2047910114192;1585,6338929702924;368,4578977586566;1319,933516457548;2722,896842414181;673,8264348727821
2183;573,9034015319934;406,59551891107844;956,3433985623981;1435,7933522876172;371,2041311734391;1164,3018969498412;2332,1867532866722;685,68332441624
2184;599,3721439002308;427,53024555435485;998,4524713769456;1313,6620419009075;373,6706788752724;1033,704304416639;2001,7912967918694;694,5317058821818
2185;620,1550313361329;445,58211541326557;1027,1885040279947;1242,5956824854188;377,5072050262774;953,3362212539768;1792,6433673018694;703,0561756947127
2186;640,6892147728812;461,47611645076967;1056,8381926312334;1211,6637020106907;384,380317060765;912,8706114663981;1679,5219775494927;716,7088610726005
2187;630,0127984809452;454,3297069303636;1038,3914388548214;1189,662443647597;378,1050643040327;893,1672867535723;1638,341220094543;703,7200586641792
2188;658,2232947571991;472,9481661429968;1095,4884697604946;1234,5940215483843;394,81389424244725;928,5736802504044;1704,892238422514;738,1484199282233
2189;702,9891108820335;501,9833192957452;1181,4870105293212;1406,6564650836929;428,0076673436031;1089,3818462221054;2061,044817779966;803,6247835239429
2190;800,3668457527561;580,9496563408188;1307,6080744394162;1578,7605952405895;482,92065750213925;1208,4588860628492;2251,6074959115463;896,5530563767192
2191;831,2407563257434;595,2150924136317;1355,9222167794367;1756,776036463359;510,8606902767516;1377,3610910237726;2636,989363301815;947,5207430972114
2192;913,3036136664866;643,1091886334978;1515,0956238910167;1777,9202269486607;552,5373154228818;1365,9105458025695;2565,8487147475475;1036,7588738262393
2193;982,1642828658934;688,3923919451336;1666,4297704880075;1791,6378677796527;586,8440303976561;1352,734406475669;2496,447489313495;1113,878399296485
2194;982,0648491882274;692,0385174377346;1685,6670643239408;1820,2633387756046;589,2561972789451;1379,6286170340222;2557,7976259381785;1120,2626748715163
2195;970,9757805220795;684,1697565401925;1672,5980293777175;1844,493362198076;586,3298822147208;1409,0051480073935;2635,3546482167258;1114,202638904
2196;923,8387366943281;653,0851393458582;1588,5263449526433;1800,265473674704;561,3474114001239;1384,5375389056817;2608,147621534083;1063,6223908699383
2197;910,4608553277216;647,8257084156918;1555,8521388757076;1801,8405228569027;554,0576365925443;1390,6102252913192;2626,774104197316;1046,5758332440075
2198;862,4286452125389;609,2202792876051;1486,1383251423545;1800,1791242734419;532,603797981497;1415,4525083696683;2729,4556122474846;1007,7288273983789
2199;872,0500474301098;616,0800863006143;1510,3775874719597;1753,6776200718268;533,703411726225;1366,2454618889378;2609,562209273196;1014,1213519569963
2200;870,4554114200298;614,0148923836487;1513,4100232759906;1713,3680941441862;529,9988510549093;1328,512891200574;2524,7134812250038;1010,2811237140495
2201;848,1893212039146;596,550667248199;1467,6718797403757;1740,1470484272286;521,3639075376344;1370,429739026842;2642,154799688487;991,6399259027206
2202;792,5782765570697;553,6330560196178;1337,479743178558;1778,8564899153246;497,725321024887;1436,3247258580063;2835,5342994879375;936,0565617556756
2203;711,5165651414591;496,0103492071735;1150,0436905269826;1818,0843051650309;461,4590304526982;1505,3279810386534;3048,80846666113;850,9259253041979
2204;653,3971512505794;459,8842337443496;1050,3071566435597;1747,1661952365932;429,11209175798774;1443,6808505114288;2936,005046188404;784,9113615413861
2205;623,2422565052825;443,40872810440993;1014,6263710585208;1607,658332116435;405,166287141541;1311,8823633024565;2640,551708795046;742,6888422980751
2206;553,3720123261983;389,5616955442003;916,016693623406;1595,0695675077957;372,90976133393946;1339,5781050796907;2767,318148105328;684,9364637241526
2207;582,8271430501801;412,7429325798573;971,2764604215934;1446,3310244126606;375,59198677976366;1180,5818706353646;2368,283765553217;696,4074444171633
2208;606,4644273789011;432,4073001682184;1010,2874260648607;1319,4669871289022;376,66681600289553;1043,9528193987114;2025,225126139174;702,7926665302534
2209;627,5826165520847;450,66789023586597;1039,5284440821738;1248,2630287001302;380,41593306657273;962,473669434217;1813,854321561867;711,5222179945496
2210;640,3425845037332;461,5029990307919;1056,2184370571938;1202,8661314867572;382,60374383586424;910,114875203467;1678,281609750532;716,3116927160049
2211;631,5363500992012;455,6634301922954;1040,8774874889193;1183,00632217629;377,01377508609175;892,4462593606362;1641,891437187465;705,4534257628083
2212;663,4776439839465;476,74204435540855;1104,2774890021258;1230,649690475535;395,09603955273406;931,8379469897739;1717,9312515465003;744,1102406333166
2213;695,6433892618796;496,80051917487253;1169,0817705705695;1368,6064017172482;419,2793053477662;1071,8617346219048;2038,4935995533;795,2010442537429
2214;788,0306788897386;571,76044886854;1287,4179406833127;1512,8225390435891;467,75114540999203;1179,1041238674952;2215,2471877625267;882,7306661998198
2215;820,1049504579221;587,2564116878813;1337,7068723357738;1672,424246878897;494,39154395479466;1345,692315170634;2599,7357403997607;934,8083452005328
2216;902,4331151158315;635,4894812624203;1496,9670492707235;1701,813126749686;535,8943152142937;1335,0292667380695;2533,3238375582932;1024,36702057573
2217;953,3625483716677;668,8803977140365;1617,2654176152237;1696,9340691118498;560,6524289399156;1299,449258638105;2421,3929393209264;1081,0484007888483
2218;949,5505134223517;669,7186636025375;1629,531777544451;1719,29615494272;561,2578751255753;1321,071212973377;2471,5629744324406;1082,982660407899
2219;921,1256391593348;650,0550384117697;1586,300014986838;1712,9859775273069;548,900789641709;1325,553030784416;2498,6208608156326;1056,745843436601
2220;863,9897302512293;611,3898379786259;1485,1293017803932;1650,1378632696285;518,3891186273883;1284,8825254049248;2437,7769678141103;994,4083041017265
2221;833,4928513831765;593,988923687984;1423,7284298508216;1616,3000211368596;500,909854966182;1263,6075505721462;2403,2624394768213;957,7603304677172
2222;778,2989309624348;551,143287234104;1340,5135551467347;1589,7133906524675;474,62841829470767;1268,3311811985068;2461,5744805397717;909,0797216190144
2223;780,2174799528187;552,9533551980855;1350,6304963546174;1538,2826327672706;471,75835963243617;1213,6265835598217;2333,0538007980763;906,9144456984129
2224;771,165318341292;546,2402941937046;1340,0419936074718;1492,0223637741115;464,3520980505938;1168,9877862350984;2235,035852522953;894,601999770929
2225;756,7943575153596;534,3221933698014;1308,984514062863;1528,6395509602537;460,7175828752876;1215,99184767194;2355,953905238425;884,4645832284806
2226;711,5191385377398;498,5109400796949;1200,3441942899417;1574,2885922962805;443,27860966669664;1284,2624410265475;2544,430713703461;840,1283156290731
2227;661,1200560940083;461,3070221643816;1068,474413695263;1659,1538099043505;425,12118985436587;1393,8500050272696;2832,0870886333114;790,5940541242395
2228;607,8430994553715;428,2400282999352;976,7868044340138;1598,4126471101517;396,0470384913095;1338,7733477893555;2730,2152236392644;729,9834145613555
2229;575,8437530349889;410,2703531699762;937,0768400949851;1467,3980752210273;372,00375149426907;1208,7810024413398;2438,5874630460535;685,9589289628722
2230;517,215607615988;364,10571723784847;855,8847904822051;1475,6398086250476;346,81062376360615;1249,5787332623772;2585,5594067585225;639,9717799087806
2231;542,9088683059973;384,37593549268075;904,3914018421733;1338,3348003751805;348,5367574402437;1097,681583399864;2205,1527308786112;648,4608308228086
2232;549,606730919815;390,7713875392319;918,4685609763103;1239,3784755894621;343,994071262895;995,6123811038433;1957,4150461257273;643,4293619297397
2233;579,6638654023351;413,0027346000174;973,3958157352441;1146,569577358096;350,9113063521611;887,0129486284854;1679,3567041104056;661,7109038463016
2234;596,6619357061322;427,2793712745813;998,5396648780506;1096,6525728023457;354,82940506437893;827,1821795730559;1522,8101854100198;670,1193625583923
2235;588,3490246945496;422,66277378008675;982,345475832826;1069,9612003798748;349,07994589092624;802,5182455175589;1467,9683244108928;658,2332701094575
2236;597,9734201587885;429,3477661274803;1001,5858819936923;1085,0919354667662;354,8712309317227;814,5177893566014;1489,72546112708;669,7686564691121
2237;602,5536481807771;431,05851262137077;1010,8843932276392;1155,4458662452244;362,0686794484984;886,7692057453047;1659,6764477433471;683,0581643411809
2238;668,6750881037351;486,5268207329521;1091,6883761235497;1210,3044803114199;393,66291421915435;905,6789701833312;1640,4702756276104;736,7359004784679
2239;698,7691446368312;501,98059401993487;1146,8944157562019;1320,7742417203058;416,2053783271666;1012,1239433932479;1881,137157620238;781,8683131290728
2240;760,9850574451177;536,5771194671534;1266,3523654895712;1399,9456238965356;452,472942814517;1068,894374708601;1985,0523196140225;857,2186621175614
2241;765,810602375835;537,8593341126484;1285,158992174488;1443,5180118396272;459,3194191823917;1109,563251945196;2080,324622207206;870,550851596157
2242;744,8506780265005;525,8922149996085;1260,3017595338692;1467,6602210294318;452,0512556310825;1140,272402589031;2164,686364533335;855,2767363477748
2243;723,587707934034;511,47780907833675;1229,0281015048554;1476,503352121127;443,36875348124556;1157,1136360479281;2218,421796314979;837,3902283946194
2244;689,3053431748468;487,9922847949722;1171,9176592533206;1432,0751532999334;424,5772705954827;1123,6905410265294;2161,223793890058;800,0288495748289
2245;675,7839004480021;481,4925708574564;1149,6410567353853;1399,6579827730352;415,52187026901817;1095,6498255501367;2101,088975598259;782,4423284927839
2246;607,7185385503012;432,2072217807316;1032,777673460204;1405,5738182770315;384,5818478706254;1133,1013546139238;2240,335500434508;720,1882141563377
2247;577,2820800331172;413,4029286600903;962,6039898523267;1427,4862235037447;370,89632578654596;1165,886786560079;2333,2509528126534;687,525570958908
2248;557,184788802203;399,9771320288506;916,4067059312011;1431,8425384997477;361,16653972061044;1177,5935428798814;2372,555754537447;665,3227541146201
2249;545,580631147177;389,83540539194325;889,8041565144113;1473,8061021303774;358,7109049685063;1225,223503528742;2494,1598733222327;657,9511434884868
2250;533,0379774368812;376,978044025222;859,3690972076979;1475,1656631539952;353,26098842807244;1229,8420045290654;2517,1618632220784;645,645081599942
2251;542,2881393788196;380,0877846400063;864,171834862557;1515,6624442553905;360,23808880827096;1270,9441405278021;2611,677818414553;657,752580264727
2252;530,7522917960482;374,59386614188037;854,3473800045881;1436,676826113914;349,62350511875553;1186,037006436617;2415,7147615051254;638,8410541852187
2253;529,5137943945098;377,00405675717366;864,663196982417;1351,1079932528773;343,0745467608818;1099,175355847616;2207,363236519344;629,6854288208644
2254;470,97884124239965;331,91257332965455;781,9995105969285;1382,8172509645262;319,1701885829248;1163,3196666678518;2409,7753497348;585,7715934082055
2255;467,0180911655825;331,7478004064949;776,7243193902804;1262,430698044549;308,4233268741202;1042,6533982070316;2123,5349533154395;567,708151515133
2256;494,00764578060756;353,048421124054;819,5441551445883;1168,080715477052;313,5106468773342;939,1877868048186;1857,201588850979;580,8730176634465
2257;494,390464289414;355,40817967449294;816,9304598739651;1084,6675101975188;307,37453317059186;854,074491287244;1652,5776138005426;570,2209316076477
2258;520,9483228840294;376,1731182446237;853,924109735311;1055,86126949738;316,9561220024121;814,1572149394007;1536,4125442854656;588,9571125264628
2259;514,7993061585066;372,8029139862293;838,9674685643554;1027,4550342832615;312,02526121620053;786,4018393490104;1472,3446253627455;578,2737873408731
2260;516,9384814646379;374,4237217849057;840,716563886323;1034,8436030586079;313,531552771488;793,0773956481228;1485,870403240456;580,4916861874326
2261;516,0761844576136;372,51211334680806;839,5043124971719;1080,4934226611585;316,15657764799033;842,8684383801773;1607,1506449178721;585,6363090150489
2262;579,0642048205788;423,3613674819752;922,3958842948902;1079,204750402236;342,766698349504;810,4751224093015;1474,5695480999984;633,8999984799646
2263;597,7285587407528;431,96094202045487;939,2431457608211;1186,2784996659984;358,88255058686815;918,2124163724079;1722,0660386426616;662,1725298116263
2264;601,7197025328318;429,5691401794542;932,1196133793478;1286,2253715058075;368,51918608795916;1018,839291588357;1960,6951922186508;675,8331941453222
2265;591,0677863786011;421,9295261208648;918,0428011215796;1364,9548344915218;369,8524082274201;1100,885823843844;2163,1588846327872;675,9644792350795
2266;581,3389480404469;418,0293137585065;921,1898899838725;1421,6095215791308;369,89789227931095;1162,327112942065;2315,585511300872;677,46441895061
2267;553,4317125010822;398,2730869396547;883,9833688268808;1433,1466465640715;358,5706499817354;1179,5210628777384;2375,128283901248;654,6834072340215
2268;519,5925732354781;374,2148075865462;834,6011822631565;1345,4201422593308;337,0231322073694;1101,1695472771644;2214,3822782252214;615,2393426325887
2269;523,0167816628543;379,27834710650484;847,1037997166624;1285,795962827034;334,0801173085041;1044,8017096580406;2078,8828736794094;613,3432371095419
2270;483,18632279655935;348,6752444479272;787,2768848558319;1250,2246922659094;313,70938839743445;1029,2973807452195;2076,120708862251;576,1112329587589
2271;488,88439597546414;353,53687892859415;792,524029079325;1238,994464538804;315,09425234756867;1017,3337831924758;2042,849643291334;578,7734560878578
2272;486,4010770080889;351,9791256459282;784,8975159845194;1234,5066072897864;313,276656874279;1015,1453592399878;2038,988033482172;574,9329598938735
2273;487,7718185339636;350,35997330418354;786,8972490600313;1275,7797620202987;317,144322774145;1058,698388182157;2143,5597154993957;581,8732792228172
2274;498,9450273045471;353,60846668030365;798,5645737420546;1325,4551574706006;326,3593862680759;1105,1680901024945;2249,6459369435706;598,1206604286373
2275;524,2573365292226;367,63014976493866;830,4338471482542;1400,6640087402204;343,3256033201565;1175,6030598143489;2402,2784609397054;629,189970577091
2276;520,216230591512;367,1362490207082;833,5405876649431;1368,7925276775493;339,59302151282407;1133,3082507920599;2301,5819201390395;622,3689666802356
2277;512,8404251405932;365,0656775507047;831,4745038842713;1295,7084914393315;331,11708064918355;1055,6713913756419;2117,828390780037;607,6574706040906
2278;459,6174874159188;324,10235603325253;755,5102780605744;1332,2155271505958;309,95704453405517;1120,3856332683536;2316,15550441602;568,1060186031505
2279;473,2991248506888;336,4558813023526;778,6047551340848;1223,8256013106597;308,0701982414704;1005,1261936650611;2029,8127136364265;567,363899771925
2280;513,7324305847189;366,3180653703021;856,0153108388594;1119,092685876697;319,1370601142413;884,5215569225195;1716,0788113604142;595,3947385437056
2281;524,3909865004331;376,29340692318726;868,7020450188988;1045,9344057494638;318,1834643563136;804,7029971511955;1516,0175749360242;594,5365384402897
2282;537,054219683044;386,7569634085613;885,9405930897805;1011,5004786408952;321,1922053500446;763,7711574093088;1407,9175794087246;600,7706500312536
2283;530,3958849458342;382,8053694414859;874,3122290043514;996,1100963808677;317,11459353270124;750,2545984111721;1379,3378059196539;592,4910282202557
2284;543,1857566979447;391,1578379046914;904,170354482838;1014,3019903264387;324,7295802713868;764,7783387580449;1407,0866246723665;609,1943115127636
2285;530,954029453696;380,2700313403658;892,2805126957684;1062,1695627185534;322,8537731745753;822,1909144239336;1556,9003803494843;606,8999897623854
2286;555,0991043716965;403,24645931842207;906,9229935002717;1090,862221112997;333,85823064049714;836,6607715042207;1562,279444889315;621,8137510479481
2287;569,426209719223;408,5449872672287;928,7023305584487;1190,9303576645425;347,94329219657516;940,7225531452361;1806,8561156882693;648,9672296342582
2288;645,1789537514422;455,1531249323084;1070,0391169628151;1242,812760424886;388,125505940722;961,6472032029004;1812,6493215378202;732,2205949206013
2289;704,7352422376995;494,5661725149107;1195,4191505067772;1277,4902377687308;419,6860458940887;968,460978080035;1791,3606136615435;799,0930794063843
2290;731,7545905124795;515,7899916596019;1256,0471474528301;1345,3526869658683;437,1911569089503;1025,17033116565;1906,014328238085;834,7820060184812
2291;724,7478299386589;510,99201845855634;1248,5501715084067;1367,9050732221708;436,2589662648912;1049,657081208119;1967,2370247147728;831,7456544758546
2292;674,0093599773686;476,5226321807065;1158,9473382595272;1310,33700132691;408,92379099582985;1009,2000554155828;1903,0056406439137;776,0138613885449
2293;654,7431562655423;466,13290931566115;1118,851061973744;1291,2703515142716;397,682519344073;998,9222324073314;1889,2804330825763;752,6685193609667
2294;608,7274386062028;431,22087413021643;1048,8222817783599;1266,4588137184007;375,35581166586894;998,1993033874445;1926,766914875339;711,2311983043851
2295;626,9341390549422;444,24496793814365;1085,8546326758258;1254,9906459335398;382,8621295542533;981,0246193485823;1876,395349638203;729,1210855384977
