l_id;tr_type;V1_long;V1_lat;V2_long;V2_lat;Capacity_MVA;Y_mho_ref_380kV
17269;AC_OHL;1,59655581186632;43,5352040882894;1,38639782575547;43,5239726933945;1512,0;0,06438542436922416
17297;AC_OHL;-0,0636278512372425;46,8039243142854;0,0752312100991576;46,7726788624061;1608,0;0,11461130187596355
17299;AC_OHL;0,359039917350931;46,6707700428826;0,0752312100991576;46,7726788624061;1512,0;0,04644713143953937
17360;AC_OHL;7,7058887497335;48,7297465887591;7,65643369302494;48,6564712702713;1557,0;0,07717683012591882
17367;AC_OHL;10,8745526499065;45,8997590415657;10,8831369184919;45,8838124932193;525,0;0,6239885981200544
17368;AC_OHL;10,8814768318469;45,8835940020213;10,8831369184919;45,8838124932193;525,0;8,526431871067318
17369;AC_OHL;-0,595423050543073;43,3858966469665;-0,592005492752237;43,3909108152711;1512,0;2,521861164342487
17370;AC_OHL;-0,595423050543073;43,3858966469665;-0,592005492752237;43,3909108152711;1512,0;2,4416318916192026
17371;AC_OHL;-0,272846648718548;45,0176311683431;0,499949286539163;44,9220143777215;1512,0;0,017865209416917983
17372;AC_OHL;-0,535550419564103;44,9192383791082;-0,51410197434588;44,9264865943472;1557,0;0,5954599927816226
17373;AC_OHL;-0,551246069390695;45,0104367778356;-0,51410197434588;44,9264865943472;1512,0;0,10513786461511358
17374;AC_OHL;-0,551246069390695;45,0104367778356;-0,51410197434588;44,9264865943472;45,0;0,006647618170890867
17382;AC_OHL;-0,78558503627902;44,6364126313349;-0,783142910363257;44,6323872716549;1512,0;2,7461959044821778
17383;AC_OHL;-0,613713951927807;44,6141282547949;-0,783142910363257;44,6323872716549;1512,0;0,07554576321031516
17384;AC_OHL;-0,949726437851057;44,6198999858895;-0,783142910363257;44,6323872716549;1512,0;0,07956073076143186
17389;AC_OHL;1,38682085347846;43,5281946809168;1,34988041114072;43,5075121125636;1512,0;0,3155154712958272
17390;AC_OHL;1,27407727395045;43,5981948852391;1,34988041114072;43,5075121125636;525,0;0,0792419505455413
17391;AC_OHL;1,35628710591553;43,507056167485;1,35089550741178;43,5035105199163;1512,0;1,955850775332603
17424;AC_OHL;2,68282962142817;44,7680776005864;2,6899627178145;44,7765405902646;1512,0;1,082813140796096
17425;AC_OHL;2,35666314805813;45,3940449612513;2,68694015637802;44,7789116810614;1512,0;0,014958732443724783
17436;AC_OHL;7,6097291135937;51,9016197874555;7,59685652506685;51,9180160074047;1146,0;1,2084024577984716
17437;AC_OHL;7,59135990137681;51,9284416773768;7,59685652506685;51,9180160074047;96,0;0,2007846175476256
17447;AC_OHL;0,105522102335174;48,3746341702579;0,149925047995355;48,3504692712883;3216,0;0,6058324422221307
17448;AC_OHL;0,375972703819674;48,3167480618691;0,149925047995355;48,3504692712883;1512,0;0,06671632736568764
17458;AC_OHL;9,42312008907773;45,3342050585566;9,43816067171127;45,3373837582063;525,0;0,9082478223058261
17459;AC_OHL;10,7386577618287;45,4307464900104;9,43816067171127;45,3373837582063;437,5;0,010788874715904721
17465;AC_OHL;-1,41195386368638;46,634331033942;-1,12466378625912;46,1844725678393;1512,0;0,016789879727981336
17466;AC_OHL;-1,12023873902812;46,1763418774357;-1,12466378625912;46,1844725678393;3120,0;2,947056572634208
17467;AC_OHL;-1,12466378625912;46,1844725678393;-1,12435081321413;46,1894546912272;96,0;0,2601224522881074
17468;AC_OHL;-1,12023873902812;46,1763418774357;-1,12435081321413;46,1894546912272;1512,0;0,8209700513786043
17475;AC_OHL;8,79970275662805;50,354268702098;8,80560989827336;50,3471899924868;1806,0;4,14289010514973
17486;AC_OHL;8,80962335538861;50,2034747936076;8,78274588783042;50,2087121833965;3804,0;3,955727708070072
17487;AC_OHL;8,78274588783042;50,2087121833965;8,7577714652905;50,2174867124265;1902,0;1,8335210107779965
17489;AC_OHL;8,7577714652905;50,2174867124265;8,68760504659474;50,2195028147151;1902,0;0,7797033529113103
17490;AC_OHL;8,68760504659474;50,2195028147151;8,68559282035831;50,2180240989531;1902,0;18,000790428881444
17491;AC_OHL;8,68559282035831;50,2180240989531;8,65154864738381;50,2021889777225;1902,0;1,3024847781554203
17493;AC_OHL;8,60081512390329;50,1502572008896;8,64712965483816;50,2001594934033;1902,0;0,5863781646883839
17494;AC_OHL;8,65154864738381;50,2021889777225;8,64712965483816;50,2001594934033;1902,0;10,105932043160744
17510;AC_OHL;2,22423768091561;45,2420596196068;2,22170725214047;45,2431273126227;1512,0;5,460380796916531
17511;AC_OHL;2,21417168950431;45,2462629803712;2,22170725214047;45,2431273126227;1512,0;2,7713376063360866
17512;AC_OHL;2,22338065204298;45,2437462903414;2,22170725214047;45,2431273126227;1512,0;16,463073947584068
17534;AC_OHL;10,2153095044315;59,8672063830499;10,4850003506352;59,8984463878283;1512,0;0,12962782820904853
17535;AC_OHL;10,2153095044315;59,8672063830499;10,4850003506352;59,8984463878283;1512,0;0,12974022254596823
17544;AC_OHL;7,27894732573719;51,4722814207425;7,28123677375801;51,4752787994809;96,0;1,1295526663937485
17545;AC_OHL;7,28475888832399;51,4892394825674;7,28123677375801;51,4752787994809;621,0;0,8246357785414331
17569;AC_OHL;-1,4819190645288;47,1818907922542;-1,60029765435079;47,1786933091392;1512,0;0,10966846200982225
17570;AC_OHL;-1,4897726331679;47,2085330373476;-1,60029765435079;47,1786933091392;1602,0;0,08533130615395523
17591;AC_OHL;13,0194498175191;37,622081812254;13,0137693738672;37,6205449088729;525,0;2,306579042934976
17592;AC_OHL;12,8530301610316;37,6950288549508;13,0137693738672;37,6205449088729;525,0;0,06775177427301023
17593;AC_OHL;13,0194498175191;37,622081812254;13,0194826590742;37,6177178780091;525,0;2,4821335527144486
17594;AC_OHL;13,4732287159422;37,4417264579874;13,0194826590742;37,6177178780091;525,0;0,02497048995226355
17595;AC_OHL;13,0137693738672;37,6205449088729;13,0194826590742;37,6177178780091;525,0;1,8858545933514517
17613;AC_OHL;3,00301914817488;44,8912166034483;3,00677156906493;44,8853103947651;1520,1;1,6905353569616772
17631;AC_OHL;16,8568128967004;46,6887462415776;16,5908041515367;46,5080589143791;3600,0;0,1211620616769311
17632;AC_OHL;16,5908041515367;46,5080589143791;16,5919866937768;46,5067244906556;3600,0;23,71596796595612
17633;AC_OHL;16,5908041515367;46,5080589143791;16,5919866937768;46,5067244906556;3600,0;9,707616360786504
17634;AC_OHL;15,1298577828775;46,2761565223168;15,7422690088867;46,381519597913;3600,0;0,07968826340000947
17639;AC_OHL;39,8052945483627;57,5222439967539;40,0327004574232;57,576611704267;525,0;0,06203326200381083
17682;AC_OHL;5,66297177449568;49,9756976131534;5,79828613480328;50,1499684118195;2331,0;0,1888854290731014
17683;AC_OHL;5,79542334994583;50,150025636652;5,79828613480328;50,1499684118195;525,0;13,201191114776952
17684;AC_OHL;5,83734192002089;50,2383969330035;5,79828613480328;50,1499684118195;2331,0;0,45156766033530643
17720;AC_OHL;3,08475469540986;47,0311661879946;3,16614357008267;47,0262610003035;45,0;0,011322007007071914
17721;AC_OHL;3,16614357008267;47,0262610003035;3,21261997743175;46,9959842839925;1557,0;0,2375483575972837
17722;AC_OHL;3,21224000814459;46,9909978049537;3,21261997743175;46,9959842839925;1512,0;3,2787592502901988
17725;AC_OHL;7,72570638711988;52,2771949193371;7,88108536742437;52,2655330929783;525,0;0,09603966414957073
17726;AC_OHL;7,93234602231361;52,2627550102687;7,88108536742437;52,2655330929783;525,0;0,3032227246694726
17727;AC_OHL;7,84007898150335;52,466875974285;7,82686036192906;52,467143862929;1902,0;4,353225196815849
17728;AC_OHL;7,82705709297628;52,4620928888183;7,82686036192906;52,467143862929;1902,0;6,863943347688592
17729;AC_OHL;7,41792990711287;52,4695840098748;7,69656224525032;52,4707954138586;1806,0;0,190183544039926
17730;AC_OHL;7,82686036192906;52,467143862929;7,69656224525032;52,4707954138586;1902,0;0,4393364521030587
17768;AC_OHL;30,6178364942737;59,5745283300434;30,6935718592638;59,6258582881344;1512,0;0,3209967374618033
17769;AC_OHL;30,532628165825;59,7136960028757;30,6935718592638;59,6258582881344;1512,0;0,18333468515002901
17770;AC_OHL;31,6778059697438;59,1368190072419;30,6935718592638;59,6258582881344;1386,0;0,03016148214923139
17806;AC_OHL;10,9661354751465;44,61341824271;10,9485317558931;44,5822799666535;1806,0;1,0368349073779213
17807;AC_OHL;11,1837793832332;44,5438261946359;10,9485317558931;44,5822799666535;1806,0;0,17882302711657216
17836;AC_OHL;6,1336619951666;50,9791984844974;6,1238093629619;51,0087542821067;1902,0;1,1423526028848114
17837;AC_OHL;9,61127552997437;46,5822270945325;9,58985351435425;46,5944713167013;8,100000000000001;0,0034271421763629275
17848;AC_OHL;-1,19034115847244;51,711174384884;-1,23125509309536;51,6655181709984;3600,0;0,6435043814307941
17849;AC_OHL;-1,22826445691933;51,6610821751211;-1,23125509309536;51,6655181709984;3600,0;9,585199351579064
