l_id;v_id_1;v_id_2;name;operator;ref;length_m;r_ohmkm;x_ohmkm;c_nfkm;i_th_max_a;from_relation;V1_long;V1_lat;V2_long;V2_lat;voltage;wires;cables;frequency
81012;39555;40410;Roma Sud-Cinecittà;;22.202;8554,31353590893;;;;;;12.5307755266279;41.7199409974646;12.5370992177789;41.7840399625066;220000,0;1,0;3,0;50,0
23413;41006;23818;;RTE;;24880,3077538592;;;;;;3.6094932841236;50.3591275987246;3.89839682976903;50.2581439984946;225000,0;1,0;3,0;50,0
55426;6866;40927;West Thurrock-?;;;888,6409405993099;;;;;;0.272229828905312;51.4737293197372;0.288242253414491;51.4711141158067;275000,0;1,0;6,0;50,0
4462;29068;63030;;;;397,44711925380204;;;;;;38.097273993222;48.0610807070258;38.0958395776236;48.0580914105299;110000,0;1,0;3,0;50,0
78711;55670;4930;Gorlago-Verderio;;21.360;21792,131924440902;;;;;;9.45307975754368;45.6561859639609;9.72424319376735;45.6406734647998;380000,0;1,0;3,0;50,0
11669;2768;54529;;TenneT;;902,2577805000129;;;;;;9.12526574244048;52.5382641233458;9.11366716486098;52.5459026576161;380000,0;1,0;6,0;50,0
61445;10408;44622;Yeşihisar TM - Göksun SKM EİH;;3Ph-139;140163,9803758;;;;;;35.1339028050442;38.2432172749889;36.6051412669327;38.0906311630564;380000,0;1,0;3,0;50,0
9682;64265;55066;;Red Eléctrica de España;;714,199439892977;;;;;;-1.9204812964606;36.9808812141337;-1.90764833715406;36.9767565266122;400000,0;1,0;3,0;50,0
1770;9204;28702;;NOK;"Ku-W; Tamina Ost";23898,144502370298;;;;;;8.65203081243205;47.4665903081241;8.87050520415008;47.321307125367;380000,0;1,0;1,0;50,0
36283;39336;31701;ВЛ 500 кВ Конаковская ГРЭС - Трубино;;;110089,090117215;;;;;;36.7746501425006;56.7395559717177;38.0811397877518;56.2669362136683;500000,0;1,0;3,0;50,0
25594;11698;58011;220kV Groszowice - Kędzierzyn;;;2007,2970557005399;;;;;;18.2542238261293;50.3171410479272;18.2437508968799;50.3354489906435;220000,0;1,0;3,0;50,0
65510;47791;13454;;;;218871,36053081398;;;;;;38.0902014136316;48.5587368348657;35.5096240141964;47.9994899661297;750000,0;1,0;3,0;50,0
81284;6059;6527;;Scottish Power;;1800,21348495637;;;;;;-2.40889868785576;55.9683540042172;-2.41674395493413;55.9488380064935;400000,0;1,0;3,0;50,0
39956;60017;26146;"220kV Herne 2B+ANK;220kV Herne 2B";RWE;4526;4839,81666218406;;;;;;7.09084747311561;51.5257388859106;7.13369765115728;51.5524222689655;220000,0;1,0;6,0;50,0
49478;60846;27336;;;;60169,906391112694;;;;;;40.239743984444;59.9456293993501;40.2225516672104;59.4484648959778;220000,0;1,0;3,0;50,0
68980;36866;49396;;;;3728,59237383553;;;;;;-3.87512714283258;40.259932790913;-3.83877790505244;40.2381448156663;220000,0;1,0;6,0;50,0
28524;18307;64860;;;;6024,423194529129;;;;;;44.6630472584278;48.8244096117947;44.5925773162084;48.8286837716266;220000,0;1,0;3,0;50,0
52165;27693;27694;;RWE;2648;1166,97756442119;;;;;;7.0630155096569;51.6759070707744;7.06291175424159;51.6654075146877;220000,0;1,0;12,0;50,0
59935;57172;43676;"220 kV Bigge Ost+West+ANK;220 kV Bigge Ost+West;220 kV Bigge Ost+West+ANK;220 kV Bigge Ost+West;220 kV Bigge Ost+West+ANK";RWE;2468;30671,8228334573;;;;;;7.6025920884929;51.3453578112614;7.2158625821224;51.2209293823357;220000,0;1,0;9,0;50,0
54023;51021;61940;Scottish Power ?-Hunterston;SP Transmission;;2705,65107743526;;;;;;-4.61341829126505;55.8291161347601;-4.57077728593729;55.8344675837912;400000,0;1,0;6,0;50,0
43400;3093;32602;"110-kV-Diepholz West;220kV Diepholz Ost";"Amprion;RWE";2431;382,099361472386;;;;;;8.30775698909858;52.3456356704681;8.30678000240974;52.3505210115668;220000,0;1,0;6,0;50,0
11208;7063;54904;;RTE;;185135,484369688;;;;;;0.822843548557878;44.1026278790768;-0.435362251515445;45.068743103573;400000,0;1,0;3,0;50,0
47542;61030;61031;;;;20,936480178773802;;;;;;10.2971843639556;44.7758473032817;10.2969190914522;44.7759163007588;132000,0;1,0;3,0;50,0
7387;66205;55373;;;;2573,4023696681897;;;;;;38.8797747740104;48.5893425803111;38.8745546000555;48.5651253220864;220000,0;1,0;3,0;50,0
9406;64110;54075;;RTE;;8370,251892551329;;;;;;4.87879800859471;44.7072381738716;4.7902873611779;44.6751829329452;225000,0;1,0;3,0;50,0
69097;8375;15510;;;;2766,52212071255;;;;;;18.0524285882955;59.1817280799805;18.0997808652484;59.1826281241377;400000,0;1,0;3,0;50,0
80006;5678;39792;Menuel - Tollevast;RTE;;13970,550891163999;;;;;;-1.57708470009414;49.4765615740121;-1.59942205807858;49.5946218094504;400000,0;1,0;3,0;50,0
15224;6332;29604;Varsak TM - Denizli OSB TM EİH;;;25772,5361983748;;;;;;30.7075001288873;36.9582650740604;30.6331838719303;37.1548944937968;380000,0;1,0;3,0;50,0
45886;64948;26921;;;;46661,9456680012;;;;;;44.9238220042431;51.8797960952924;44.327946928573;51.9764415784288;220000,0;1,0;3,0;50,0
38505;430;59813;Leitung 2144;TenneT;2144;16026,6456010298;;;;;;8.76445070892252;53.2266841855798;8.53990171196007;53.2301156030835;220000,0;1,0;6,0;50,0
55311;4753;40834;;;;11858,2874805821;;;;;;-3.40206022975341;51.3861642747201;-3.40697765084727;51.486981393799;275000,0;1,0;6,0;50,0
25345;63497;30656;;;;3571,7220872989;;;;;;-3.87118425469872;39.984005262536;-3.86785752370704;39.9519958680996;220000,0;1,0;6,0;50,0
47957;63259;67182;;;;126,522520559133;;;;;;41.5146985902487;45.3126048319888;41.515493172551;45.3116488995552;330000,0;1,0;3,0;50,0
62297;44499;11185;;Red Eléctrica de España;;38041,7642938137;;;;;;2.69594803183278;41.9725481288706;2.28223962501031;41.9571986765541;220000,0;1,0;6,0;50,0
12203;39107;21049;;;;15325,345920568401;;;;;;39.6367790035398;59.1918386675422;39.7913751508941;59.2102730218833;220000,0;1,0;6,0;50,0
69671;56529;36828;;;;693,738767335385;;;;;;10.6306120479623;48.0284497181394;10.6412868211872;48.027451234708;110000,0;1,0;3,0;50,0
28351;62910;30864;;;;5726,793899432199;;;;;;-5.37465507576892;36.2068323530893;-5.40732800438189;36.2436691578151;220000,0;1,0;6,0;50,0
7884;22699;20375;;RTE;;28377,0326663307;;;;;;5.79979566380672;46.0447370844183;6.05699793694713;45.8651526131514;400000,0;1,0;3,0;50,0
2398;50528;62705;;;;15913,5689084976;;;;;;11.1333883111832;60.0053001573936;10.926064365464;59.9318598467838;420000,0;1,0;3,0;50,0
13104;29801;21245;;;;5161,744821652071;;;;;;7.87804142608413;47.5498019141167;7.84003617443767;47.5860754197558;110000,0;1,0;3,0;50,0
58026;8937;8489;;;;110807,48760652401;;;;;;24.8753071564199;63.9725633552304;24.1674136485227;63.0325581572119;400000,0;1,0;3,0;50,0
34836;39863;1519;Obersielach - Podlog;Austrian Power Grid AG;247;34038,793521988904;;;;;;14.7024852335956;46.6298008526152;15.0525658001056;46.4836316035248;220000,0;1,0;3,0;50,0
22312;57520;57521;;;;1898,6140965671802;;;;;;6.01264922459063;44.2505995102835;6.03612561656275;44.2532086763192;225000,0;1,0;6,0;50,0
13030;8325;54562;;RTE;;13179,789998018101;;;;;;4.92709832289523;44.9179844077068;4.92753894165491;45.0190638352999;63000,0;1,0;6,0;50,0
24485;38706;57839;220kV Glinki - Police;;;1852,41328607925;;;;;;14.5812011336938;53.49985650269;14.5734887793614;53.5153979781793;220000,0;1,0;3,0;50,0
20964;8694;23427;Poggio a Caiano - Casellina;Terna;290;8878,99326151987;;;;;;11.1507193555989;43.765258202052;11.0593463123745;43.8083152077396;220000,0;1,0;3,0;50,0
4216;39254;55943;;;;56348,9275589804;;;;;;37.1808765103185;54.8879437509894;36.4255554905074;54.9719574143974;220000,0;1,0;3,0;50,0
78549;36561;38909;;Stromnetz Berlin;;1090,38886324868;;;;;;13.5061534749833;52.4738223315289;13.5141334257898;52.4846420649673;110000,0;1,0;3,0;50,0
20381;54075;64112;;RTE;;2407,8577997693696;;;;;;4.7902873611779;44.6751829329452;4.82164503426234;44.6760642917471;63000,0;1,0;3,0;50,0
71652;39162;16870;Γραμμή 400 kV ΚΥΤ Θεσσαλονίκης – ΚΥΤ Φιλίππων;;;22624,2735682825;;;;;;22.9241616254593;40.6917954114197;23.0473846077144;40.789758007925;400000,0;1,0;6,0;50,0
18449;63920;23050;;RTE;;34304,2282807129;;;;;;1.59905088256796;42.8601860937955;1.83929650181594;42.6395399180875;225000,0;1,0;3,0;50,0
58625;7022;8878;;;;5076,04367482358;;;;;;21.4191064165166;38.7203281679056;21.3639989112744;38.7385186441904;150000,0;1,0;3,0;50,0
54031;5999;27981;;;;1402,2793019578198;;;;;;-3.73067420738161;56.0751059803116;-3.72164161951982;56.0870027783614;275000,0;1,0;6,0;50,0
21190;57337;23457;;;;2283,40989480546;;;;;;37.1397988846156;47.9861334800329;37.1092808686259;47.9877099982953;330000,0;1,0;2,0;50,0
79681;67961;39629;;;LN 320;27793,001009432202;;;;;;24.3700152656818;56.8381360739562;24.1239752390205;56.9060024596171;330000,0;1,0;3,0;50,0
21325;23490;64213;;;270;2490,90121016995;;;;;;18.2605457096003;49.0702439005608;18.2544428250546;49.0922915925291;220000,0;1,0;3,0;50,0
78045;10439;53867;;;;66335,51883219321;;;;;;26.7092199191448;64.578212548682;28.075260670092;64.5662209424184;220000,0;1,0;3,0;50,0
23850;6048;64490;National Grid Kemsley-Northfleet West;National Grid;TP;37665,7447790687;;;;;;0.74145725378124;51.368234702968;0.31241141827161;51.4234779154801;400000,0;1,0;6,0;50,0
33217;62172;25322;;;22.244;3338,27387323844;;;;;;7.78307252239383;44.8772048868394;7.7423996809378;44.8823640126498;220000,0;1,0;6,0;50,0
59130;9092;43172;;RTE;;3582,7453303974;;;;;;-4.19336153995258;48.4439476119134;-4.23658294777222;48.4605363716122;225000,0;1,0;3,0;50,0
70500;54916;50184;Solhom-Tonstad;;;22176,4500751053;;;;;;7.0107005119398;58.7746505730746;6.72504168293459;58.6581285380567;300000,0;1,0;3,0;50,0
49293;27322;61278;;;;37,137541831438206;;;;;;9.45132368556948;45.6563229833633;9.4517638600587;45.6561651951268;380000,0;1,0;3,0;50,0
48560;27230;27231;;;;18,735782430497103;;;;;;10.6941871680923;43.0540064144634;10.6940022049753;43.0541273904194;380000,0;1,0;3,0;50,0
39151;26020;26021;;;;337,370421586541;;;;;;7.42474524551043;51.4592583943398;7.42857332626218;51.4573758688246;380000,0;1,0;3,0;50,0
38781;66043;25980;Irsching - Ottenhofen;TenneT TSO GmbH;421;368,328424589163;;;;;;11.8233940042378;48.2294602184679;11.8270469135092;48.227229589515;380000,0;1,0;3,0;50,0
63918;43133;46307;;Red Eléctrica de España;;452,18996368174896;;;;;;-1.97537168582314;43.2561362526176;-1.96852605387273;43.2598329451965;220000,0;1,0;6,0;50,0
13553;56247;56246;;TenneT;;18278,1609714114;;;;;;6.70008140250196;52.7057383030806;6.53064027529605;52.611737675707;380000,0;1,0;6,0;50,0
40165;59235;60047;;;;3633,72653178954;;;;;;33.6351716426127;49.2611418109525;33.6408553732469;49.2286700837749;330000,0;1,0;2,0;50,0
8569;7019;20778;Piossasco - Leinì;;21.316;53164,694441415195;;;;;;7.72548760926179;45.2065484006082;7.44232065131056;44.9707325231828;380000,0;1,0;1,0;50,0
14415;53878;22443;;National Grid;;5508,8625680305895;;;;;;-1.04120288526332;53.5377729818634;-1.0863218034708;53.5765692716743;400000,0;1,0;6,0;50,0
19546;55253;57078;;;;7398,9524187546995;;;;;;3.13896817648807;50.3624980459408;3.133693996569;50.3061779673112;225000,0;1,0;3,0;50,0
55473;6504;6890;;Elia;;11670,077811257801;;;;;;4.34658950051827;50.3119597240467;4.37161247704012;50.393711397791;220000,0;1,0;6,0;50,0
47293;29817;60994;;РПМЭС;Новочеркасская ГРЭС - Койсуг 1ц.;58544,762649089695;;;;;;39.7471063554969;47.0334687111412;40.2039785495536;47.3990512882442;220000,0;1,0;3,0;50,0
79790;55244;5582;;RTE;;1202,9435913351801;;;;;;3.31499190130286;50.2985010670434;3.29073155740592;50.2964885909087;225000,0;1,0;3,0;50,0
54823;55437;33991;"ligne 400 kV Chooz - Lonny;ligne 400 kV Chooz - Lonny & ligne 225 kV Chooz - Mazures;ligne 225 kV Chooz - Mazures";RTE;;11419,3032677152;;;;;;4.79173830756008;50.0904029798767;4.76869446866062;49.9866589115554;400000,0;1,0;3,0;50,0
56780;29998;7660;;RTE;;1484,0912233472;;;;;;0.382213480288134;43.1024710853995;0.392689545706116;43.1131432516511;225000,0;1,0;3,0;50,0
45750;51741;60803;;;;812,337844536267;;;;;;38.2400527890856;54.0864184299015;38.2412354715624;54.0960281836237;220000,0;1,0;6,0;50,0
49298;67319;67320;Bovisio-Verderio;;21.386;41,0094036011163;;;;;;9.45088791282515;45.6562617015543;9.45077149116433;45.65652089301;380000,0;1,0;3,0;50,0
23851;34256;64490;"National Grid Littlebrook-Northfleet West;National Grid Northfleet West-Rowdown";National Grid;;5282,28233198012;;;;;;0.254659267644736;51.4443012769822;0.31241141827161;51.4234779154801;400000,0;1,0;6,0;50,0
57541;42235;42236;;TEİAŞ;;615,967373077288;;;;;;26.9603758737041;38.7559559719295;26.9564714763426;38.7480645472632;380000,0;1,0;3,0;50,0
79522;44509;39540;;Red Eléctrica de España;;24256,0012295197;;;;;;1.59151336924541;41.6485059052788;1.82964023109012;41.5231835870821;220000,0;1,0;3,0;50,0
68;43371;28427;;RTE;;3755,28971463187;;;;;;5.97276000557445;43.1578230960344;6.01799597046181;43.1561498538001;225000,0;1,0;6,0;50,0
53098;4574;33754;;;;7614,200413621271;;;;;;17.7030289746727;59.2163728611207;17.8345835563233;59.2176094035048;220000,0;1,0;3,0;50,0
54306;15157;61987;110kV Iserlohn 1+2;Stadtwerke Iserlohn;;12769,5287513503;;;;;;7.50860475195647;51.4035597385932;7.67741097187665;51.3894973975317;110000,0;1,0;6,0;50,0
15781;6585;63622;;;;39525,5231405413;;;;;;21.9825968357266;61.4782860882047;21.5855384612053;61.2070835037;400000,0;1,0;3,0;50,0
33285;14962;25332;;;;528,709237030144;;;;;;18.2680294326755;47.5023022984387;18.2646687072598;47.5075662612532;220000,0;1,0;6,0;50,0
45794;46564;60809;;;;729,485224666601;;;;;;36.692308878908;55.2177373016761;36.7063851162253;55.2162835663382;220000,0;1,0;6,0;50,0
79777;5718;39672;;RTE;;21341,9507142846;;;;;;3.97533187209365;49.2361199429001;4.24062112876874;49.2014972798002;225000,0;1,0;3,0;50,0
65151;62292;47135;Hasle-Rød;;;2538,12094541618;;;;;;9.57166954687851;59.2914101877785;9.5437700351399;59.2725457136094;420000,0;1,0;3,0;50,0
10192;2464;54485;;;;3894,71897554664;;;;;;4.28878990627991;51.2533156885306;4.24404192688348;51.2279352369258;150000,0;1,0;6,0;50,0
19396;23680;57048;220 kV Windesheim;RWE;2400;126,831842833464;;;;;;8.42163652851211;49.6391596720556;8.42266509951243;49.6400981975718;220000,0;1,0;3,0;50,0
39410;54331;26066;;;;129,548890694317;;;;;;5.42041080663116;50.58591552249;5.41411621365787;50.5823304768161;220000,0;1,0;3,0;50,0
4116;3150;62966;;;;13734,009381253201;;;;;;10.2349196329626;47.5587518920898;10.3125633802454;47.6578406117182;110000,0;1,0;3,0;50,0
33160;9706;59198;"Conegliano - Oderzo; Salgareda - Oderzo";;"22.188;22.189";5127,032432530639;;;;;;12.4968214832707;45.8095237156333;12.4321571194577;45.7970775932712;220000,0;1,0;6,0;50,0
44016;60570;66677;;TenneT;3002;5146,31052811026;;;;;;9.02450337170158;50.845140613851;8.96100227275092;50.8246928157325;380000,0;1,0;12,0;50,0
77471;5018;19702;;;;5306,1781152485;;;;;;20.6990107490834;44.868610467185;20.6758709285712;44.8340741372977;110000,0;1,0;3,0;50,0
20200;8300;57172;;Amprion;2319;51755,225877194105;;;;;;7.93812766688207;51.0106734801933;7.6025920884929;51.3453578112614;220000,0;1,0;6,0;50,0
80747;6147;6149;;;;5712,11175711313;;;;;;-2.19430022079387;52.5055605723909;-2.20902843406651;52.5563174259911;132000,0;1,0;6,0;50,0
9582;8677;20425;;;;33588,5197637356;;;;;;3.03948760450681;39.6737541792535;2.68014447253789;39.6490426821197;220000,0;1,0;3,0;50,0
1464;67320;28645;Bovisio-Verderio;;21.386;24,0569431898139;;;;;;9.45077149116433;45.65652089301;9.4509798834105;45.6568859051394;380000,0;1,0;3,0;50,0
33443;6332;59238;Varsak TM - Oymapınar HES TM EİH;;;8315,961167316422;;;;;;30.7075001288873;36.9582650740604;30.8015925653802;36.9538275801852;380000,0;1,0;3,0;50,0
15746;28275;29674;;;22.279;165,833431969666;;;;;;10.9876390134719;46.067489413734;10.9897942515016;46.0673769150741;220000,0;1,0;3,0;50,0
17958;54365;29934;Marginone - Poggio a Caiano;Terna;21.358;28623,860575642797;;;;;;11.0554486100263;43.8066366231637;10.7117285706453;43.855524301744;380000,0;1,0;3,0;50,0
21321;61666;23489;;;;654,9696791288729;;;;;;9.19507287273587;48.9215583904941;9.19132617934886;48.9162358880407;380000,0;1,0;3,0;50,0
80240;33073;5830;;TenneT;205;42338,3725016795;;;;;;9.51489997350941;54.3777029993115;9.31819528207498;54.7160494380133;220000,0;1,0;3,0;50,0
13039;5641;21070;;RTE;;7137,86552933658;;;;;;2.16032266629917;50.9491063138687;2.1345705434967;51.0128021104739;400000,0;1,0;3,0;50,0
73576;60867;18152;Смоленская ГРЭС - Талашкино;;;55139,0392932566;;;;;;32.3750460437587;55.1311209770874;32.4167744208853;55.6043889585441;220000,0;1,0;6,0;50,0
52802;67781;27798;;;;278,379430130769;;;;;;8.03541485525776;47.5610709851955;8.03912992794677;47.5611522747714;380000,0;1,0;3,0;50,0
67502;48154;48585;;;;18960,8649596466;;;;;;7.95655263852019;46.0838266808973;7.87470625351043;46.2380089695849;220000,0;1,0;3,0;50,0
8402;14403;54247;;RTE;;12252,750677415901;;;;;;5.78734391206326;43.7803361743221;5.83277719840205;43.6924243081129;225000,0;1,0;3,0;50,0
5522;22157;63174;;;Л-206;144,182187331714;;;;;;33.2948286791865;49.0097418735763;33.2970950090643;49.008720899473;330000,0;1,0;3,0;50,0
52219;61663;27700;;;;190,37172872665798;;;;;;9.20584178653036;48.9217453894164;9.205510218359;48.9234550866815;220000,0;1,0;3,0;50,0
57138;2666;7908;;;;12526,1440453676;;;;;;30.5710683125556;59.9124086667329;30.4431676126044;59.9835284623671;330000,0;1,0;6,0;50,0
12033;67722;21416;Heysham-Stanah;National Grid;;25683,630210915897;;;;;;-2.93575148135467;53.8749706919738;-2.89016227174402;54.0324637635463;400000,0;1,0;3,0;50,0
6347;56731;22228;Рыбинская ГЭС - Венера;;;9728,32070147992;;;;;;38.7102133623879;58.0428521687983;38.8222049866012;58.0796406623072;220000,0;1,0;3,0;50,0
16525;43601;56677;Sajószöged - Debrecen;;;60316,939642618796;;;;;;20.9698585908406;47.9429256971532;21.5370165899543;47.5914838757196;220000,0;1,0;3,0;50,0
59629;57631;43499;;Amprion;2319;4483,32847563143;;;;;;7.91365486602846;50.7846748057053;7.92896636223637;50.8178587178896;220000,0;1,0;6,0;50,0
50420;24798;33473;;;;222,08298684682498;;;;;;3.8671823499395;49.0769793653227;3.8689115170299;49.0753227125787;225000,0;1,0;3,0;50,0
71018;60782;16479;"400 kV;400kV Miłosna - Narew";PSE Operator;;19553,825401065802;;;;;;22.8471651448991;52.9277363978994;23.0461568985584;53.0269912198326;400000,0;1,0;3,0;50,0
79881;39200;39729;63 000 volts;RTE;;19522,221838365;;;;;;5.90072537171714;45.5902446050205;6.02801346336941;45.4707795266103;63000,0;1,0;3,0;50,0
13191;41035;54752;Trino-Teksid Crescentino;;22.274;20463,6689666433;;;;;;8.05072390383958;45.1987449034654;8.2772633622941;45.1837971455985;220000,0;1,0;3,0;50,0
15457;56526;63589;;;;169,606854106845;;;;;;-2.12387577696579;52.3357497124187;-2.12499399983146;52.33712358902;275000,0;1,0;3,0;50,0
9197;25380;55250;;Red Eléctrica de España;;18844,1517047973;;;;;;-0.428864340465387;41.1700855097559;-0.33687954029472;41.2958238440401;220000,0;1,0;6,0;50,0
79382;68030;5342;;RTE;Chaffard - Champagnier;3577,0234203506398;;;;;;5.67209116301629;45.0990177026564;5.70915136533931;45.1063555421401;400000,0;1,0;6,0;50,0
14455;39275;56370;;;;12923,532518976499;;;;;;7.72653297048545;48.4040533235735;7.69937100764918;48.5140972968451;225000,0;1,0;3,0;50,0
52517;61474;27755;;RWE;2316;187,642973391394;;;;;;6.82132234516009;51.4985981776625;6.8236895855968;51.4977620628086;220000,0;1,0;12,0;50,0
80213;25815;39892;;;;43087,9630085467;;;;;;5.55867966687995;50.8072291004239;5.28694855781921;50.5120394867154;380000,0;1,0;3,0;50,0
53527;61471;33815;;"RWE;DB_Energie";2444;446,29366684005095;;;;;;6.53078310742622;51.7505651862524;6.52570457179898;51.7530637742756;220000,0;1,0;16,0;50,0
39477;63435;59957;"Meitingen Nord; Süd";Amprion;;37405,5421385038;;;;;;10.4102800124381;48.5111658073676;10.8637362727954;48.5391765820159;380000,0;1,0;6,0;50,0
34381;14064;25448;;;;1498,0187692126;;;;;;44.9822753668307;51.8986111465506;44.9605544755369;51.9020719054808;220000,0;1,0;3,0;50,0
51579;4615;33600;"507;508 Krajnik - Vierraden;508;507";"50Hertz Transmission;PSE Operator";508;25139,0783462914;;;;;;14.2708346906575;53.0962865828729;14.4780349650808;53.1910831874546;220000,0;1,0;6,0;50,0
3281;21253;62832;;;;942,0350313828341;;;;;;8.0489897359821;47.5511241277327;8.05582592212134;47.5421850220953;380000,0;1,0;6,0;50,0
22258;56258;23633;;;;360,897221658557;;;;;;-6.02758838742859;54.4611332639526;-6.03125108833653;54.4586785094625;275000,0;1,0;3,0;50,0
25645;24087;30682;;Red Electrica Española;;5636,206691108449;;;;;;-3.52652385671639;40.4690527957849;-3.48851038782748;40.4292688879728;220000,0;1,0;3,0;50,0
7968;50565;20379;;;;10,1645482207256;;;;;;6.88908548887091;58.2798145079356;6.89050777170844;58.2789145690312;300000,0;1,0;3,0;50,0
12879;5702;20325;;RTE;;35951,138620466605;;;;;;2.74976019731481;47.7925124017467;2.87631698421698;47.5081316101233;400000,0;1,0;3,0;50,0
12735;60509;21654;;;;1630,4923619696801;;;;;;2.43585357844976;48.779870910673;2.41669381755892;48.7863256595486;225000,0;1,0;6,0;50,0
6341;57843;29289;;;;238,129032180747;;;;;;7.35171472819431;47.1750479164872;7.35202125242923;47.172933652732;220000,0;1,0;6,0;50,0
51363;30408;33568;;;;37891,8427487131;;;;;;6.4624073005863;46.5479189748153;6.14123102008753;46.3058219640043;380000,0;1,0;8,0;50,0
69819;30464;49891;;;;108609,464011318;;;;;;30.5245919271248;46.5450886939708;30.9317651048384;46.6994071911738;330000,0;1,0;3,0;50,0
20741;6942;64153;;RTE;;102684,07721497699;;;;;;2.35666314805813;45.3940449612513;1.95913229970666;46.2075274067875;225000,0;1,0;3,0;50,0
81038;6;6367;National Grid Cilfynydd-Swansea North;;;57699,97980552191;;;;;;-3.90463778537392;51.6893432098567;-3.30055351735709;51.6358021247624;400000,0;1,0;3,0;50,0
14173;5954;22405;;;;1423,45051387295;;;;;;6.21102035001899;49.958625762817;6.19084668002849;49.9551682001434;220000,0;1,0;6,0;50,0
13009;5537;55534;;;21.313;7075,430312846591;;;;;;11.7997451890753;42.1650040553242;11.7613134287622;42.1256136565769;380000,0;1,0;3,0;50,0
18929;29898;30041;;МРСК-1;;5931,93321233889;;;;;;40.0327004574232;57.576611704267;39.9937378286051;57.6066586961138;220000,0;1,0;3,0;50,0
25598;52053;58013;220kV Groszowice - Kędzierzyn;;;12914,9859780794;;;;;;17.9713458273173;50.6135423757257;18.0200852133363;50.5117586781605;220000,0;1,0;3,0;50,0
33284;65335;25332;;;;188,44183715418498;;;;;;18.2642135309053;47.5092452046548;18.2646687072598;47.5075662612532;220000,0;1,0;3,0;50,0
78657;4899;4897;;Red Eléctrica de España;;37151,3229890152;;;;;;-4.169427170311;42.1686355413434;-3.78056865300116;42.34104786756;220000,0;1,0;3,0;50,0
55933;42146;41244;;Red Eléctrica de España;;255,82252830994202;;;;;;-1.18799734514005;37.940722508885;-1.18515354740257;37.9353986730144;400000,0;1,0;6,0;50,0
79891;5625;5624;;RTE;;32544,2030580236;;;;;;4.71932344513388;45.5427691021147;4.68992863396612;45.818783045723;400000,0;1,0;6,0;50,0
70503;50189;50187;Førre-Saurdal;;;23667,2454016184;;;;;;6.67236082079746;59.4847923976642;6.60365624941379;59.3277348400346;300000,0;1,0;3,0;50,0
22401;30356;30357;"400kV Pasikurowice - Wrocław;110kV Wrocław - Żórawina;110kV Wrocław - Bielany";;;6232,15893566046;;;;;;16.886586675921;51.0028445719019;16.9625221652029;51.0176140733651;400000,0;1,0;3,0;50,0
4858;40533;56001;;;;35814,736799738;;;;;;24.7701316697574;42.1131576618925;25.1852616792911;42.1195645708219;220000,0;1,0;3,0;50,0
31706;64524;31170;;;;17963,3237576495;;;;;;-7.96092502476259;37.3810100662291;-7.77014998753718;37.3474381613042;150000,0;1,0;6,0;50,0
38503;34280;25948;"3103 Dollern-(Niedervieland/Unterweser)-Alfstedt;1163 Farge-Surheide-Uthlede";"transpower;EON_Netz";"3103;1163";2397,64646041315;;;;;;8.52295499412515;53.2085345079425;8.53894006544842;53.2281066896563;380000,0;1,0;12,0;50,0
54798;39690;62051;Hessenberg - Ternitz;Austrian Power Grid AG;"225A;226A";453,459914631071;;;;;;16.0646665007157;47.7071950373398;16.0596170289707;47.702611389032;220000,0;1,0;6,0;50,0
53418;62942;67849;;;;552,550790428656;;;;;;11.004555719505;46.63919219118;11.0009983990512;46.6434224179556;220000,0;1,0;3,0;50,0
70244;21081;16127;Taio-Cedegolo;;22.202;49804,835691616296;;;;;;10.7347795443845;46.3125634804497;10.3512052025934;46.061808497396;220000,0;1,0;3,0;50,0
45993;45475;26931;;;;6382,1759616849795;;;;;;37.6278143477107;55.6081982839575;37.6211366056038;55.5648247967336;220000,0;1,0;6,0;50,0
8892;26598;21526;;;;1480,0015016708098;;;;;;44.7911361655392;48.8153137796235;44.7683169202813;48.8174230889631;220000,0;1,0;6,0;50,0
25624;24138;24139;;;;268,64843826679197;;;;;;37.6946138551107;38.7252050979732;37.694429790309;38.7259497911754;154000,0;1,0;3,0;50,0
64092;54104;12436;;;Л-447;197237,77696130698;;;;;;24.253306814819;54.7998660025493;21.9173814343404;55.0568469224914;330000,0;1,0;3,0;50,0
18599;63949;23073;;RTE;;306,633452184261;;;;;;5.01696321120565;43.8313796607569;5.01368211463041;43.8328101645863;225000,0;1,0;3,0;50,0
64652;30910;12848;;;;14462,2484733956;;;;;;37.1091613028616;55.9051432101541;37.3247671755531;55.861778884554;220000,0;1,0;12,0;50,0
19049;41881;56991;;;;4046,68266711761;;;;;;2.02384235731313;41.4747978928074;2.06750307928921;41.4902683890521;220000,0;1,0;6,0;50,0
44720;26761;32732;220 kV Merheim Ost|West;RWE;2380;86,3416144122559;;;;;;7.05489923106488;50.9279135700905;7.05556075044011;50.927246291513;220000,0;1,0;6,0;50,0
1263;40123;21775;;;;16186,6331125434;;;;;;38.416068448009;52.5930805322234;38.5143838718697;52.560108037368;220000,0;1,0;3,0;50,0
5391;5342;29117;;RTE;Champagnier - Grisolles + Champagnier - Serre - Ponçon;55875,3216288441;;;;;;5.70915136533931;45.1063555421401;5.97809308242983;44.7708202829094;225000,0;1,0;6,0;50,0
